Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,monotonic,amsl,local,relative,terrain,bottom_clearance
1654043916.4913704,590,1654043916,489495264,map,-16.244979858398438,29.066762924194336,-1.4831875562667847,0.09644019603729248,-1.5865767002105713,0.10338914394378662
1654043916.5900297,591,1654043916,587895800,map,-16.366527557373047,29.068599700927734,-1.4813507795333862,0.09827697277069092,-1.5845818519592285,0.10323107242584229
1654043916.6890543,592,1654043916,687486824,map,-16.09701156616211,29.070255279541016,-1.479695200920105,0.09993255138397217,-1.5855693817138672,0.10587418079376221
1654043916.7913907,593,1654043916,789537848,map,-16.408803939819336,29.072050094604492,-1.4778995513916016,0.10172820091247559,-1.5809249877929688,0.10302543640136719
1654043916.8894937,594,1654043916,887490592,map,-16.22384262084961,29.07389259338379,-1.476056456565857,0.10357129573822021,-1.582770824432373,0.10671436786651611
1654043916.9911911,595,1654043916,989517616,map,-16.16042709350586,29.074708938598633,-1.475240707397461,0.10438704490661621,-1.5812543630599976,0.10601365566253662
1654043917.0880942,596,1654043917,86575896,map,-16.303112030029297,29.07514762878418,-1.4748015403747559,0.10482621192932129,-1.5853990316390991,0.11059749126434326
1654043917.1901262,597,1654043917,188479920,map,-16.303112030029297,29.074626922607422,-1.4753221273422241,0.10430562496185303,-1.583523154258728,0.1082010269165039
1654043917.2907755,598,1654043917,288516432,map,-16.472219467163086,29.073469161987305,-1.4764807224273682,0.10314702987670898,-1.5901046991348267,0.1136239767074585
1654043917.390911,599,1654043917,389561760,map,-16.324249267578125,29.07154083251953,-1.4784094095230103,0.1012183427810669,-1.589613676071167,0.11120426654815674
1654043917.4904158,600,1654043917,488521536,map,-16.287256240844727,29.06985092163086,-1.4800996780395508,0.09952807426452637,-1.5887476205825806,0.10864794254302979
1654043917.590064,601,1654043917,588513304,map,-16.118148803710938,29.069032669067383,-1.4809173345565796,0.09871041774749756,-1.5873006582260132,0.1063833236694336
1654043917.6903245,602,1654043917,687666592,map,-16.18156623840332,29.06960678100586,-1.4803423881530762,0.09928536415100098,-1.583173394203186,0.10283100605010986
1654043917.7910023,603,1654043917,789538904,map,-16.16042709350586,29.070322036743164,-1.4796284437179565,0.0999993085861206,-1.581553339958191,0.10192489624023438
1654043917.8888814,604,1654043917,886583648,map,-16.366527557373047,29.071758270263672,-1.4781912565231323,0.10143649578094482,-1.5782887935638428,0.10009753704071045
1654043917.9899194,605,1654043917,988541672,map,-16.303112030029297,29.073135375976562,-1.476814866065979,0.10281288623809814,-1.5782498121261597,0.10143494606018066
1654043918.0909858,606,1654043918,88700416,map,-16.287256240844727,29.07495880126953,-1.4749910831451416,0.10463666915893555,-1.5754585266113281,0.10046744346618652
1654043918.189721,607,1654043918,187568928,map,-16.345388412475586,29.07649040222168,-1.4734593629837036,0.10616838932037354,-1.574360728263855,0.10090136528015137
1654043918.2905903,608,1654043918,289522952,map,-16.287256240844727,29.07938003540039,-1.4705702066421509,0.10905754566192627,-1.5705702304840088,0.10000000149011612
1654043918.3920362,609,1654043918,388595608,map,-16.20270347595215,29.082130432128906,-1.4678184986114502,0.11180925369262695,-1.567818522453308,0.10000000149011612
1654043918.4902976,610,1654043918,487532888,map,-16.366527557373047,29.08531951904297,-1.4646297693252563,0.1149979829788208,-1.5646297931671143,0.10000000149011612
1654043918.589511,611,1654043918,587533656,map,-16.20270347595215,29.089073181152344,-1.4608770608901978,0.1187506914138794,-1.5608770847320557,0.10000000149011612
1654043918.6905391,612,1654043918,688570424,map,-16.244979858398438,29.091442108154297,-1.4585082530975342,0.12111949920654297,-1.5630567073822021,0.10454845428466797
1654043918.7894564,613,1654043918,787555192,map,-16.118148803710938,29.092124938964844,-1.4578255414962769,0.12180221080780029,-1.561697244644165,0.10387170314788818
1654043918.889537,614,1654043918,887549704,map,-16.20270347595215,29.093454360961914,-1.4564951658248901,0.12313258647918701,-1.5586540699005127,0.10215890407562256
1654043918.9893904,615,1654043918,987536472,map,-16.303112030029297,29.09535026550293,-1.4545987844467163,0.12502896785736084,-1.5556750297546387,0.10107624530792236
1654043919.0895472,616,1654043919,87562984,map,-16.387666702270508,29.097484588623047,-1.4524657726287842,0.12716197967529297,-1.552465796470642,0.10000000149011612
1654043919.1913342,617,1654043919,189554752,map,-16.09701156616211,29.100210189819336,-1.4497389793395996,0.12988877296447754,-1.551323652267456,0.10158467292785645
1654043919.2903352,618,1654043919,288555264,map,-16.493358612060547,29.10096549987793,-1.448984146118164,0.13064360618591309,-1.5553374290466309,0.1063532829284668
1654043919.3893614,619,1654043919,387538776,map,-16.244979858398438,29.100399017333984,-1.449550986289978,0.13007676601409912,-1.556353211402893,0.10680222511291504
1654043919.4893847,620,1654043919,487548032,map,-16.287256240844727,29.099931716918945,-1.4500174522399902,0.12961030006408691,-1.5566960573196411,0.10667860507965088
1654043919.5912743,621,1654043919,589574800,map,-16.472219467163086,29.09903907775879,-1.450911045074463,0.12871670722961426,-1.5571138858795166,0.10620284080505371
1654043919.6893914,622,1654043919,687573312,map,-16.09701156616211,29.098115921020508,-1.4518334865570068,0.1277942657470703,-1.558767318725586,0.1069338321685791
1654043919.789309,623,1654043919,787540824,map,-16.2661190032959,29.097259521484375,-1.4526903629302979,0.1269373893737793,-1.5564061403274536,0.10371577739715576
1654043919.8894079,624,1654043919,887135336,map,-16.429943084716797,29.097576141357422,-1.4523738622665405,0.12725389003753662,-1.5523738861083984,0.10000000149011612
1654043919.9894502,625,1654043919,987852848,map,-16.345388412475586,29.09888458251953,-1.4510658979415894,0.1285618543624878,-1.5517640113830566,0.10069811344146729
1654043920.0893033,626,1654043920,87667360,map,-16.118148803710938,29.099834442138672,-1.4501146078109741,0.12951314449310303,-1.5527373552322388,0.10262274742126465
1654043920.1893377,627,1654043920,187991872,map,-16.429943084716797,29.100744247436523,-1.449205756187439,0.13042199611663818,-1.54988431930542,0.10067856311798096
1654043920.2893617,628,1654043920,287909128,map,-16.2661190032959,29.101762771606445,-1.4481875896453857,0.1314401626586914,-1.549617886543274,0.10143029689788818
1654043920.3893614,629,1654043920,388028640,map,-16.303112030029297,29.10226058959961,-1.447689175605774,0.13193857669830322,-1.5503718852996826,0.10268270969390869
1654043920.4892159,630,1654043920,487662640,map,-16.244979858398438,29.102771759033203,-1.4471778869628906,0.13244986534118652,-1.5517325401306152,0.10455465316772461
1654043920.5892146,631,1654043920,588034896,map,-16.2661190032959,29.10200309753418,-1.4479466676712036,0.13168108463287354,-1.553200602531433,0.10525393486022949
1654043920.6892974,632,1654043920,687919408,map,-16.287256240844727,29.1025447845459,-1.4474040269851685,0.1322237253189087,-1.5474040508270264,0.10000000149011612
1654043920.7910793,633,1654043920,789554688,map,-16.244979858398438,29.104631423950195,-1.4453181028366089,0.13430964946746826,-1.5453181266784668,0.10000000149011612
1654043920.8901434,634,1654043920,888606688,map,-16.287256240844727,29.107036590576172,-1.4429140090942383,0.13671374320983887,-1.5429140329360962,0.10000000149011612
1654043920.989023,635,1654043920,987585688,map,-16.387666702270508,29.11037826538086,-1.4395710229873657,0.14005672931671143,-1.5395710468292236,0.10000000149011612
1654043921.0910528,636,1654043921,89543944,map,-16.2661190032959,29.111873626708984,-1.4380757808685303,0.14155197143554688,-1.541906714439392,0.10383093357086182
1654043921.1910968,637,1654043921,189585968,map,-16.22384262084961,29.112781524658203,-1.4371683597564697,0.14245939254760742,-1.540281891822815,0.10311353206634521
1654043921.2900667,638,1654043921,288761224,map,-16.20270347595215,29.113927841186523,-1.4360219240188599,0.14360582828521729,-1.5360219478607178,0.10000000149011612
1654043921.389128,639,1654043921,387646480,map,-16.2661190032959,29.115447998046875,-1.4345015287399292,0.14512622356414795,-1.5365862846374512,0.10208475589752197
1654043921.4910326,640,1654043921,489556760,map,-16.324249267578125,29.116741180419922,-1.4332084655761719,0.14641928672790527,-1.5374966859817505,0.10428822040557861
1654043921.590092,641,1654043921,589009552,map,-16.366527557373047,29.11750030517578,-1.4324493408203125,0.14717841148376465,-1.5374705791473389,0.10502123832702637
1654043921.689912,642,1654043921,688025088,map,-16.429943084716797,29.117021560668945,-1.4329273700714111,0.14670038223266602,-1.5449204444885254,0.11199307441711426
1654043921.791059,643,1654043921,789573832,map,-16.493358612060547,29.114822387695312,-1.435126543045044,0.1445012092590332,-1.5452821254730225,0.11015558242797852
1654043921.89037,644,1654043921,888725368,map,-16.118148803710938,29.112335205078125,-1.4376146793365479,0.1420130729675293,-1.5533133745193481,0.11569869518280029
1654043921.9896255,645,1654043921,987553904,map,-16.2661190032959,29.10906410217285,-1.4408862590789795,0.13874149322509766,-1.5494099855422974,0.10852372646331787
1654043922.0912492,646,1654043922,89560696,map,-16.244979858398438,29.106462478637695,-1.4434869289398193,0.1361408233642578,-1.5582404136657715,0.11475348472595215
1654043922.1904318,647,1654043922,188555952,map,-16.2661190032959,29.102136611938477,-1.4478132724761963,0.13181447982788086,-1.557754397392273,0.10994112491607666
1654043922.2903824,648,1654043922,288136232,map,-16.16042709350586,29.097034454345703,-1.4529156684875488,0.12671208381652832,-1.5758994817733765,0.12298381328582764
1654043922.3882477,649,1654043922,386706768,map,-16.303112030029297,29.089122772216797,-1.4608274698257446,0.11880028247833252,-1.574659824371338,0.11383235454559326
1654043922.4903684,650,1654043922,488410048,map,-16.244979858398438,29.082429885864258,-1.467519760131836,0.11210799217224121,-1.5818629264831543,0.11434316635131836
1654043922.5894608,651,1654043922,587602560,map,-16.18156623840332,29.076526641845703,-1.4734230041503906,0.10620474815368652,-1.5809770822525024,0.10755407810211182
1654043922.69129,652,1654043922,689657352,map,-16.287256240844727,29.07283592224121,-1.4771130084991455,0.10251474380493164,-1.5791313648223877,0.10201835632324219
1654043922.790215,653,1654043922,788656632,map,-16.22384262084961,29.07006072998047,-1.4798880815505981,0.099739670753479,-1.5805801153182983,0.1006920337677002
1654043922.8900414,654,1654043922,887927912,map,-16.387666702270508,29.068889617919922,-1.4810590744018555,0.09856867790222168,-1.5810590982437134,0.10000000149011612
1654043922.9912403,655,1654043922,989603936,map,-16.387666702270508,29.067481994628906,-1.4824682474136353,0.0971595048904419,-1.5824682712554932,0.10000000149011612
1654043923.0901902,656,1654043923,88567216,map,-16.366527557373047,29.065448760986328,-1.4845000505447388,0.09512770175933838,-1.5845000743865967,0.10000000149011612
1654043923.1891315,657,1654043923,187680216,map,-15.78521728515625,29.063446044921875,-1.4865045547485352,0.09312319755554199,-1.586504578590393,0.10000000149011612
1654043923.2921448,658,1654043923,289848216,map,-16.18156623840332,29.061969757080078,-1.4879802465438843,0.09164750576019287,-1.5879802703857422,0.10000000149011612
1654043923.390157,659,1654043923,388568496,map,-16.366527557373047,29.060840606689453,-1.4891096353530884,0.09051811695098877,-1.5891096591949463,0.10000000149011612
1654043923.4910245,660,1654043923,489587264,map,-16.07587242126465,29.057083129882812,-1.492865800857544,0.0867619514465332,-1.6053004264831543,0.11243462562561035
1654043923.5903337,661,1654043923,588617288,map,-16.16042709350586,29.05124855041504,-1.498701810836792,0.08092594146728516,-1.6009020805358887,0.10220026969909668
1654043923.6889126,662,1654043923,687583056,map,-16.366527557373047,29.04716682434082,-1.5027830600738525,0.07684469223022461,-1.60391366481781,0.10113060474395752
1654043923.7910132,663,1654043923,789572312,map,-16.287256240844727,29.043384552001953,-1.5065655708312988,0.07306218147277832,-1.6065655946731567,0.10000000149011612
1654043923.8916874,664,1654043923,888600592,map,-16.18156623840332,29.039905548095703,-1.510043740272522,0.06958401203155518,-1.6102577447891235,0.10021400451660156
1654043923.9888217,665,1654043923,986672616,map,-16.366527557373047,29.036714553833008,-1.513235330581665,0.06639242172241211,-1.613235354423523,0.10000000149011612
1654043924.090823,666,1654043924,88592640,map,-16.244979858398438,29.03675651550293,-1.5131930112838745,0.06643474102020264,-1.6131930351257324,0.10000000149011612
1654043924.188895,667,1654043924,187576408,map,-16.22384262084961,29.040647506713867,-1.5093015432357788,0.07032620906829834,-1.6093015670776367,0.10000000149011612
1654043924.288796,668,1654043924,286915432,map,-16.303112030029297,29.04390525817871,-1.506043791770935,0.07358396053314209,-1.606043815612793,0.10000000149011612
1654043924.3910038,669,1654043924,388777456,map,-16.493358612060547,29.04698944091797,-1.5029610395431519,0.07666671276092529,-1.6029610633850098,0.10000000149011612
1654043924.4901133,670,1654043924,487607480,map,-16.324249267578125,29.0489501953125,-1.5009995698928833,0.07862818241119385,-1.6009995937347412,0.10000000149011612
1654043924.5889578,671,1654043924,587517504,map,-16.472219467163086,29.05071258544922,-1.4992378950119019,0.08038985729217529,-1.5992379188537598,0.10000000149011612
1654043924.688677,672,1654043924,686882528,map,-16.345388412475586,29.051713943481445,-1.4982353448867798,0.08139240741729736,-1.5982353687286377,0.10000000149011612
1654043924.7907932,673,1654043924,788596552,map,-16.16042709350586,29.051870346069336,-1.4980792999267578,0.08154845237731934,-1.5980793237686157,0.10000000149011612
1654043924.8907437,674,1654043924,888584064,map,-16.18156623840332,29.05257225036621,-1.4973770380020142,0.08225071430206299,-1.597377061843872,0.10000000149011612
1654043924.9897542,675,1654043924,987583832,map,-16.556774139404297,29.055143356323242,-1.4948060512542725,0.08482170104980469,-1.5948060750961304,0.10000000149011612
1654043925.0885699,676,1654043925,86755600,map,-16.20270347595215,29.056163787841797,-1.4937862157821655,0.08584153652191162,-1.5963633060455322,0.1025770902633667
1654043925.1916955,677,1654043925,189584368,map,-16.18156623840332,29.05511474609375,-1.4948339462280273,0.0847938060760498,-1.5952603816986084,0.10042643547058105
1654043925.2915914,678,1654043925,289638136,map,-16.2661190032959,29.054725646972656,-1.4952248334884644,0.08440291881561279,-1.5952248573303223,0.10000000149011612
1654043925.3885531,679,1654043925,386670952,map,-16.2661190032959,29.055150985717773,-1.4947987794876099,0.08482897281646729,-1.5947988033294678,0.10000000149011612
1654043925.4896183,680,1654043925,487665744,map,-16.287256240844727,29.054929733276367,-1.4950199127197266,0.08460783958435059,-1.597865104675293,0.1028451919555664
1654043925.5885105,681,1654043925,586646000,map,-16.287256240844727,29.052915573120117,-1.4970332384109497,0.08259451389312744,-1.59961998462677,0.10258674621582031
1654043925.6905992,682,1654043925,688713536,map,-16.324249267578125,29.050582885742188,-1.499367117881775,0.08026063442230225,-1.6050465106964111,0.10567939281463623
1654043925.7884982,683,1654043925,786631304,map,-16.366527557373047,29.047603607177734,-1.5023454427719116,0.07728230953216553,-1.6062332391738892,0.10388779640197754
1654043925.8917768,684,1654043925,888733816,map,-16.118148803710938,29.044231414794922,-1.5057190656661987,0.07390868663787842,-1.6141492128372192,0.10843014717102051
1654043925.9885542,685,1654043925,986856328,map,-16.2661190032959,29.04067611694336,-1.509273648262024,0.07035410404205322,-1.6105042695999146,0.10123062133789062
1654043926.0904849,686,1654043926,88683840,map,-16.07587242126465,29.03870964050293,-1.5112398862838745,0.06838786602020264,-1.6122667789459229,0.10102689266204834
1654043926.190729,687,1654043926,188787120,map,-16.1392879486084,29.037460327148438,-1.5124883651733398,0.0671393871307373,-1.6124883890151978,0.10000000149011612
1654043926.2896917,688,1654043926,287986632,map,-16.244979858398438,29.0373477935791,-1.5126017332077026,0.06702601909637451,-1.6126017570495605,0.10000000149011612
1654043926.3914614,689,1654043926,389615144,map,-16.324249267578125,29.03638458251953,-1.513566017150879,0.06606173515319824,-1.6135660409927368,0.10000000149011612
1654043926.4904106,690,1654043926,488598680,map,-16.599050521850586,29.035093307495117,-1.5148569345474243,0.06477081775665283,-1.6148569583892822,0.10000000149011612
1654043926.5895653,691,1654043926,587822192,map,-16.20270347595215,29.034231185913086,-1.5157185792922974,0.06390917301177979,-1.6157186031341553,0.10000000149011612
1654043926.6914496,692,1654043926,689755704,map,-16.345388412475586,29.034042358398438,-1.5159069299697876,0.06372082233428955,-1.6159069538116455,0.10000000149011612
1654043926.7905564,693,1654043926,788852216,map,-16.324249267578125,29.03516960144043,-1.514779806137085,0.06484794616699219,-1.6147798299789429,0.10000000149011612
1654043926.8895261,694,1654043926,887635496,map,-16.303112030029297,29.036367416381836,-1.5135829448699951,0.06604480743408203,-1.613582968711853,0.10000000149011612
1654043926.9894562,695,1654043926,988054008,map,-16.303112030029297,29.03842544555664,-1.511523962020874,0.06810379028320312,-1.611523985862732,0.10000000149011612
1654043927.0894527,696,1654043927,87601520,map,-16.345388412475586,29.038681030273438,-1.5112676620483398,0.0683600902557373,-1.6140774488449097,0.10280978679656982
1654043927.1915576,697,1654043927,189892800,map,-16.287256240844727,29.036636352539062,-1.5133124589920044,0.06631529331207275,-1.6150182485580444,0.10170578956604004
1654043927.2913322,698,1654043927,289177336,map,-16.09701156616211,29.035442352294922,-1.5145080089569092,0.06511974334716797,-1.614508032798767,0.10000000149011612
1654043927.3894567,699,1654043927,388031128,map,-16.07587242126465,29.034563064575195,-1.5153858661651611,0.06424188613891602,-1.615385890007019,0.10000000149011612
1654043927.4883618,700,1654043927,486644128,map,-16.22384262084961,29.035083770751953,-1.5148664712905884,0.06476128101348877,-1.6148664951324463,0.10000000149011612
1654043927.5894964,701,1654043927,587806664,map,-16.244979858398438,29.03573226928711,-1.5142171382904053,0.06541061401367188,-1.6142171621322632,0.10000000149011612
1654043927.6883883,702,1654043927,686752664,map,-16.1392879486084,29.037059783935547,-1.5128906965255737,0.06673705577850342,-1.6128907203674316,0.10000000149011612
1654043927.790662,703,1654043927,788624200,map,-16.244979858398438,29.039234161376953,-1.5107154846191406,0.06891226768493652,-1.6107155084609985,0.10000000149011612
1654043927.8902833,704,1654043927,888615224,map,-16.22384262084961,29.04143714904785,-1.5085116624832153,0.07111608982086182,-1.6085116863250732,0.10000000149011612
1654043927.990466,705,1654043927,988660504,map,-16.408803939819336,29.043758392333984,-1.5061908960342407,0.07343685626983643,-1.6061909198760986,0.10000000149011612
1654043928.0916061,706,1654043928,89694504,map,-16.1392879486084,29.046390533447266,-1.5035591125488281,0.07606863975524902,-1.603559136390686,0.10000000149011612
1654043928.1901705,707,1654043928,188624040,map,-16.366527557373047,29.05034637451172,-1.4996025562286377,0.08002519607543945,-1.5996025800704956,0.10000000149011612
1654043928.2906446,708,1654043928,288625304,map,-16.366527557373047,29.05373191833496,-1.4962178468704224,0.08340990543365479,-1.5962178707122803,0.10000000149011612
1654043928.3902714,709,1654043928,388642584,map,-16.514497756958008,29.056692123413086,-1.4932571649551392,0.08637058734893799,-1.593257188796997,0.10000000149011612
1654043928.491202,710,1654043928,489634072,map,-16.324249267578125,29.05862045288086,-1.4913301467895508,0.08829760551452637,-1.5913301706314087,0.10000000149011612
1654043928.5892298,711,1654043928,587778352,map,-16.366527557373047,29.060136795043945,-1.4898127317428589,0.08981502056121826,-1.5898127555847168,0.10000000149011612
1654043928.6911552,712,1654043928,689647704,map,-16.303112030029297,29.063232421875,-1.4867180585861206,0.09290969371795654,-1.5867180824279785,0.10000000149011612
1654043928.7881367,713,1654043928,786664240,map,-16.324249267578125,29.06770133972168,-1.4822487831115723,0.09737896919250488,-1.5822488069534302,0.10000000149011612
1654043928.8912308,714,1654043928,889666520,map,-16.22384262084961,29.07154083251953,-1.4784080982208252,0.10121965408325195,-1.578408122062683,0.10000000149011612
1654043928.990068,715,1654043928,988688800,map,-16.366527557373047,29.076026916503906,-1.473921775817871,0.10570597648620605,-1.573921799659729,0.10000000149011612
1654043929.0911446,716,1654043929,89653568,map,-16.345388412475586,29.078845977783203,-1.471103549003601,0.10852420330047607,-1.5776786804199219,0.1065751314163208
1654043929.1900923,717,1654043929,188643872,map,-16.366527557373047,29.079816818237305,-1.4701329469680786,0.10949480533599854,-1.5748552083969116,0.10472226142883301
1654043929.2890856,718,1654043929,287670152,map,-16.16042709350586,29.07982635498047,-1.4701240062713623,0.10950374603271484,-1.5824637413024902,0.11233973503112793
1654043929.3889134,719,1654043929,386735920,map,-16.16042709350586,29.07808494567871,-1.471863865852356,0.10776388645172119,-1.5795464515686035,0.10768258571624756
1654043929.4901152,720,1654043929,488640176,map,-16.287256240844727,29.077545166015625,-1.4724054336547852,0.10722231864929199,-1.5765461921691895,0.1041407585144043
1654043929.590275,721,1654043929,588667688,map,-16.20270347595215,29.077898025512695,-1.4720507860183716,0.10757696628570557,-1.5762219429016113,0.10417115688323975
1654043929.689965,722,1654043929,688660968,map,-16.244979858398438,29.07833480834961,-1.4716154336929321,0.10801231861114502,-1.5761066675186157,0.1044912338256836
1654043929.7900934,723,1654043929,788658248,map,-16.07587242126465,29.078657150268555,-1.4712930917739868,0.10833466053009033,-1.5749071836471558,0.10361409187316895
1654043929.8909159,724,1654043929,888650760,map,-16.244979858398438,29.079679489135742,-1.4702695608139038,0.10935819149017334,-1.5726313591003418,0.10236179828643799
1654043929.9897835,725,1654043929,987679040,map,-16.20270347595215,29.08055877685547,-1.4693902730941772,0.1102374792098999,-1.5719696283340454,0.10257935523986816
1654043930.0900207,726,1654043930,88646784,map,-16.345388412475586,29.08024787902832,-1.4697022438049316,0.10992550849914551,-1.5787538290023804,0.10905158519744873
1654043930.1890268,727,1654043930,187665808,map,-16.366527557373047,29.078474044799805,-1.4714763164520264,0.10815143585205078,-1.5792820453643799,0.10780572891235352
1654043930.2888138,728,1654043930,286725088,map,-16.324249267578125,29.07587242126465,-1.4740780591964722,0.10554969310760498,-1.585719108581543,0.1116410493850708
1654043930.3918025,729,1654043930,389863112,map,-16.1392879486084,29.072519302368164,-1.477431058883667,0.10219669342041016,-1.587949275970459,0.11051821708679199
1654043930.4889205,730,1654043930,486856136,map,-16.287256240844727,29.068817138671875,-1.4811317920684814,0.0984959602355957,-1.594893455505371,0.11376166343688965
1654043930.5897543,731,1654043930,587735160,map,-16.287256240844727,29.064300537109375,-1.4856481552124023,0.0939795970916748,-1.5948975086212158,0.10924935340881348
1654043930.6887069,732,1654043930,686813184,map,-16.408803939819336,29.060382843017578,-1.489567518234253,0.09006023406982422,-1.5980502367019653,0.1084827184677124
1654043930.7907746,733,1654043930,788681208,map,-16.366527557373047,29.056652069091797,-1.493297815322876,0.08632993698120117,-1.6007121801376343,0.1074143648147583
1654043930.8898375,734,1654043930,888101976,map,-16.366527557373047,29.05313491821289,-1.4968149662017822,0.08281278610229492,-1.6031020879745483,0.10628712177276611
1654043930.9886088,735,1654043930,986915000,map,-16.16042709350586,29.050064086914062,-1.4998847246170044,0.07974302768707275,-1.6052697896957397,0.10538506507873535
1654043931.0916302,736,1654043931,89655024,map,-16.387666702270508,29.047313690185547,-1.5026369094848633,0.07699084281921387,-1.6090952157974243,0.10645830631256104
1654043931.1906285,737,1654043931,188697048,map,-16.387666702270508,29.044025421142578,-1.5059235095977783,0.07370424270629883,-1.6091941595077515,0.10327064990997314
1654043931.2898383,738,1654043931,288000816,map,-16.577911376953125,29.041566848754883,-1.5083835124969482,0.0712442398071289,-1.6110081672668457,0.10262465476989746
1654043931.3916583,739,1654043931,389657584,map,-16.18156623840332,29.038890838623047,-1.51105797290802,0.06856977939605713,-1.6145305633544922,0.10347259044647217
1654043931.490584,740,1654043931,488677608,map,-16.16042709350586,29.035968780517578,-1.5139806270599365,0.06564712524414062,-1.6219358444213867,0.1079552173614502
1654043931.5905786,741,1654043931,588703376,map,-16.22384262084961,29.03207015991211,-1.517879605293274,0.06174814701080322,-1.6201492547988892,0.10226964950561523
1654043931.6900535,742,1654043931,687956144,map,-16.244979858398438,29.02950668334961,-1.5204437971115112,0.05918395519256592,-1.6204438209533691,0.10000000149011612
1654043931.791631,743,1654043931,789660912,map,-16.599050521850586,29.028249740600586,-1.521700143814087,0.057927608489990234,-1.6217001676559448,0.10000000149011612
1654043931.890522,744,1654043931,888747424,map,-16.408803939819336,29.026498794555664,-1.5234510898590088,0.05617666244506836,-1.6261022090911865,0.10265111923217773
1654043931.9896643,745,1654043931,987795192,map,-16.408803939819336,29.023752212524414,-1.5261980295181274,0.05342972278594971,-1.6261980533599854,0.10000000149011612
1654043932.089712,746,1654043932,87958960,map,-16.366527557373047,29.021968841552734,-1.5279808044433594,0.05164694786071777,-1.6291507482528687,0.10116994380950928
1654043932.1884742,747,1654043932,186742472,map,-16.22384262084961,29.019338607788086,-1.5306106805801392,0.04901707172393799,-1.6307964324951172,0.10018575191497803
1654043932.2915368,748,1654043932,289720984,map,-16.1392879486084,29.01822280883789,-1.5317277908325195,0.04789996147155762,-1.6317278146743774,0.10000000149011612
1654043932.3905902,749,1654043932,388789496,map,-16.303112030029297,29.01822280883789,-1.5317261219024658,0.04790163040161133,-1.6317261457443237,0.10000000149011612
1654043932.4896262,750,1654043932,488003264,map,-16.2661190032959,29.018896102905273,-1.5310542583465576,0.04857349395751953,-1.6310542821884155,0.10000000149011612
1654043932.589627,751,1654043932,587686776,map,-16.2661190032959,29.02067756652832,-1.5292726755142212,0.05035507678985596,-1.629272699356079,0.10000000149011612
1654043932.6904922,752,1654043932,688690056,map,-16.345388412475586,29.023168563842773,-1.5267810821533203,0.052846670150756836,-1.6267811059951782,0.10000000149011612
1654043932.7895677,753,1654043932,787711568,map,-16.244979858398438,29.027647018432617,-1.5223028659820557,0.057324886322021484,-1.6223028898239136,0.10000000149011612
1654043932.8916104,754,1654043932,889728592,map,-16.09701156616211,29.031295776367188,-1.518654227256775,0.060973525047302246,-1.6186542510986328,0.10000000149011612
1654043932.9905233,755,1654043932,988885104,map,-16.244979858398438,29.0361385345459,-1.513810396194458,0.06581735610961914,-1.613810420036316,0.10000000149011612
1654043933.089561,756,1654043933,88081616,map,-16.451082229614258,29.041032791137695,-1.5089167356491089,0.07071101665496826,-1.6089167594909668,0.10000000149011612
1654043933.190349,757,1654043933,188706384,map,-16.1392879486084,29.04558563232422,-1.5043631792068481,0.075264573097229,-1.604363203048706,0.10000000149011612
1654043933.2894475,758,1654043933,287753640,map,-16.287256240844727,29.049697875976562,-1.5002524852752686,0.0793752670288086,-1.6002525091171265,0.10000000149011612
1654043933.3914545,759,1654043933,389768384,map,-16.451082229614258,29.054182052612305,-1.4957674741744995,0.08386027812957764,-1.5957674980163574,0.10000000149011612
1654043933.4903953,760,1654043933,488671408,map,-16.22384262084961,29.057533264160156,-1.4924169778823853,0.0872107744216919,-1.5924170017242432,0.10000000149011612
1654043933.5897243,761,1654043933,587858200,map,-16.287256240844727,29.0606689453125,-1.4892809391021729,0.0903468132019043,-1.5892809629440308,0.10000000149011612
1654043933.6904478,762,1654043933,688693480,map,-16.287256240844727,29.063203811645508,-1.4867459535598755,0.09288179874420166,-1.5891618728637695,0.10241591930389404
1654043933.7903433,763,1654043933,788914272,map,-16.287256240844727,29.065216064453125,-1.4847344160079956,0.09489333629608154,-1.5855541229248047,0.10081970691680908
1654043933.8893087,764,1654043933,887781808,map,-16.429943084716797,29.067087173461914,-1.482861876487732,0.09676587581634521,-1.5828619003295898,0.10000000149011612
1654043933.9894896,765,1654043933,987725808,map,-16.22384262084961,29.06920051574707,-1.4807499647140503,0.09887778759002686,-1.5830421447753906,0.10229218006134033
1654043934.0914578,766,1654043934,89713344,map,-16.366527557373047,29.070215225219727,-1.4797348976135254,0.09989285469055176,-1.5814675092697144,0.10173261165618896
1654043934.1913865,767,1654043934,189714856,map,-16.429943084716797,29.071285247802734,-1.4786635637283325,0.10096418857574463,-1.5816041231155396,0.10294055938720703
1654043934.2903247,768,1654043934,288705392,map,-16.16042709350586,29.07158660888672,-1.4783635139465332,0.10126423835754395,-1.584014654159546,0.1056511402130127
1654043934.3895257,769,1654043934,387683160,map,-16.345388412475586,29.071313858032227,-1.4786349534988403,0.10099279880523682,-1.5828197002410889,0.10418474674224854
1654043934.489714,770,1654043934,487684440,map,-16.18156623840332,29.070486068725586,-1.4794639348983765,0.10016381740570068,-1.590709924697876,0.11124598979949951
1654043934.589307,771,1654043934,587685488,map,-16.2661190032959,29.068143844604492,-1.4818053245544434,0.09782242774963379,-1.589669942855835,0.1078646183013916
