Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pressure.data,temperature.data,depth.data
1654044643.7036943,3931,1654044643,702555179,,102586.56807784025,25.027154220342638,0.13158819739955344
1654044643.9025826,3932,1654044643,899841785,,102582.93224378064,25.030426483154297,0.13121632990323678
1654044644.1009276,3933,1654044644,99866151,,102591.96506170306,25.030062898397446,0.13214019257970272
1654044644.3006012,3934,1654044644,299817800,,102602.0413186587,25.03267409801483,0.13317077659011364
1654044644.5009701,3935,1654044644,500034570,,102610.49158123473,25.0321121942997,0.13403505640482824
1654044644.700977,3936,1654044644,700128316,,102602.58500361629,25.029335728883744,0.13322638384848973
1654044644.9010308,3937,1654044644,899958848,,102597.41208374359,25.034194543361664,0.13269730558744408
1654044645.100789,3938,1654044645,99988222,,102590.1241467804,25.03277325749397,0.13195190664255738
1654044645.3011703,3939,1654044645,300198793,,102597.24241204445,25.03141807794571,0.13267995182791556
1654044645.5011966,3940,1654044645,500159740,,102595.3499110833,25.03151723742485,0.13248638975036772
1654044645.7012057,3941,1654044645,700102090,,102589.18395035795,25.029104356765746,0.13185574480350434
1654044645.900873,3942,1654044645,899817228,,102591.62764934254,25.032013034820558,0.1321056825642084
1654044646.1005774,3943,1654044646,99836349,,102593.29545000596,25.03538445711136,0.13227626264209225
1654044646.3007603,3944,1654044646,299854993,,102587.48849581357,25.031715556383134,0.13168233632935397
1654044646.500681,3945,1654044646,499878168,,102599.73025528553,25.030591748952865,0.13293440459504433
1654044646.7005482,3946,1654044646,699782848,,102605.27454720804,25.029071303606035,0.13350146621619507
1654044646.9010062,3947,1654044646,900230407,,102608.88231964182,25.031385024785994,0.13387046361273083
1654044647.1012359,3948,1654044647,99861860,,102596.1590385122,25.029831526279448,0.13256914605504208
1654044647.3009293,3949,1654044647,300194501,,102599.37657186505,25.030492589473724,0.1328982304006495
1654044647.5008037,3950,1654044647,499819517,,102603.6063623511,25.031219758987426,0.13333084684359042
1654044647.70095,3951,1654044647,700049400,,102603.42627161281,25.031351971626282,0.1333124274408184
1654044647.9009452,3952,1654044647,899899959,,102598.55374590056,25.03231051325798,0.1328140730308946
1654044648.1012359,3953,1654044648,99812269,,102595.04713423247,25.033434320688247,0.13245542220134982
1654044648.3013554,3954,1654044648,300185441,,102579.21899107168,25.03274020433426,0.13083654414694726
1654044648.5009437,3955,1654044648,500179290,,102591.69200868245,25.0277822303772,0.132112265138167
1654044648.7010796,3956,1654044648,699910163,,102590.34932941006,25.029699313640595,0.131974937974387
1654044648.9006462,3957,1654044648,899809122,,102593.68560374469,25.031120599508284,0.13231616696435256
1654044649.1007512,3958,1654044649,99790811,,102590.37256443949,25.03178166270256,0.13197731441733718
1654044649.3006637,3959,1654044649,299870729,,102581.43010066228,25.03237661957741,0.1310626930233972
1654044649.500621,3960,1654044649,499787330,,102591.5844255414,25.03062480211258,0.1321012617005363
1654044649.7005112,3961,1654044649,699759244,,102592.31781059137,25.029368782043456,0.13217627119159056
1654044649.9020853,3962,1654044649,899778842,,102604.37141489651,25.03326905488968,0.13340909523720454
1654044650.1007009,3963,1654044650,99990844,,102592.4244802672,25.031649450063707,0.13218718120140824
1654044650.3005362,3964,1654044650,299787044,,102580.2761651411,25.02966626048088,0.13094467027919612
1654044650.5015798,3965,1654044650,500114202,,102576.51882517408,25.029798473119737,0.13056037534619291
1654044650.7009435,3966,1654044650,699874639,,102576.05452645016,25.029963738918305,0.1305128875892775
1654044650.9014218,3967,1654044650,900280714,,102581.69521329616,25.033830958604813,0.1310898083344331
1654044651.1029968,3968,1654044651,100126981,,102584.44992048398,25.02993068575859,0.13137155553417518
1654044651.3012364,3969,1654044651,299880504,,102587.35068762426,25.032442725896836,0.13166824152043563
1654044651.5024405,3970,1654044651,500099182,,102580.87139553268,25.03485560655594,0.1310055495250091
1654044651.7006211,3971,1654044651,699862957,,102576.99506547098,25.034029277563096,0.13060908446876351
1654044651.901078,3972,1654044651,900169372,,102575.1189576747,25.03026121735573,0.1304171990588171
1654044652.101408,3973,1654044652,100162029,,102572.16967778292,25.033830958604813,0.13011555126320468
1654044652.302734,3974,1654044652,301679611,,102588.21931057364,25.034194543361664,0.13175708293512403
1654044652.50114,3975,1654044652,500132799,,102583.90838378173,25.035252244472503,0.13131616799604
1654044652.7008045,3976,1654044652,700091838,,102575.18281632126,25.031550290584565,0.13042373042263264
1654044652.9018352,3977,1654044652,900432825,,102559.91598656826,25.03055869579315,0.12886226263728545
1654044653.1012077,3978,1654044653,100190162,,102568.44967521801,25.0301951110363,0.12973507514206573
1654044653.3011994,3979,1654044653,300140142,,102577.96594578984,25.034293702840806,0.13070838460938514
1654044653.500838,3980,1654044653,500072240,,102567.75173489505,25.032211353778838,0.1296636908829868
1654044653.7008862,3981,1654044653,700042963,,102575.66466047824,25.034624234437942,0.130473012699363
1654044653.8994625,3982,1654044653,898893117,,102573.30962440233,25.036475211381912,0.13023214324412186
1654044654.0995722,3983,1654044654,98780870,,102572.17731799156,25.034458968639374,0.13011633269195313
1654044654.300754,3984,1654044654,298815011,,102560.69435066002,25.038590613603592,0.12894187251531652
1654044654.4994755,3985,1654044654,498732089,,102570.15748146037,25.03849145412445,0.12990974692882126
1654044654.6994765,3986,1654044654,698864459,,102572.27243840838,25.03274020433426,0.13012606146138342
1654044654.8996108,3987,1654044654,898876905,,102571.99833211844,25.035582776069642,0.130098026293085
1654044655.099462,3988,1654044655,98833560,,102576.13593513047,25.03449202179909,0.13052121394345947
1654044655.2995646,3989,1654044655,298786878,,102580.54650317559,25.035681935548784,0.1309723200361424
1654044655.4995832,3990,1654044655,498843669,,102582.47045944927,25.03277325749397,0.13116909931451035
1654044655.6994505,3991,1654044655,698798179,,102588.02198233125,25.037400699853897,0.13173690050703582
1654044655.8995442,3992,1654044655,898795366,,102576.66161907336,25.033434320688247,0.13057498008583343
1654044656.0997617,3993,1654044656,98770380,,102585.75233611162,25.03512003183365,0.13150476459450988
1654044656.3001325,3994,1654044656,298841953,,102583.40052466381,25.03974747419357,0.13126422494925458
1654044656.4999292,3995,1654044656,499052524,,102571.62011192733,25.038326188325883,0.1300593425156578
1654044656.7009091,3996,1654044656,698899984,,102571.68892056368,25.03786344408989,0.13006638015678923
1654044656.8997347,3997,1654044656,898959159,,102571.03820314538,25.03872282624245,0.12999982578351804
1654044657.100541,3998,1654044657,98786830,,102573.76539485913,25.03488865971565,0.1302787587430381
1654044657.2997217,3999,1654044657,298866748,,102593.12139549886,25.0347564470768,0.13225846061573068
1654044657.500754,4000,1654044657,498813152,,102591.1250042522,25.03495476603508,0.1320542728001169
1654044657.6993172,4001,1654044657,698750495,,102597.10438513156,25.031946928501128,0.13266583464828696
1654044657.899366,4002,1654044657,898795366,,102590.09553100828,25.03796260356903,0.13194897986554782
1654044658.0994375,4003,1654044658,98851442,,102602.91189364514,25.03601246714592,0.1332598176561409
1654044658.2996912,4004,1654044658,298798561,,102597.06401428196,25.0388550388813,0.13266170558009538
1654044658.4996142,4005,1654044658,498849391,,102608.64112338034,25.038326188325883,0.133845794431352
1654044658.6997218,4006,1654044658,699000120,,102602.20947421307,25.03997884631157,0.13318797528069537
1654044658.9007432,4007,1654044658,899945020,,102599.18732031237,25.040441590547562,0.13287887404391888
1654044659.1012456,4008,1654044659,100113868,,102594.8810018365,25.039549155235292,0.13243843043628742
1654044659.30255,4009,1654044659,299780368,,102580.97442325088,25.04007800579071,0.13101608704102058
1654044659.5008466,4010,1654044659,499881982,,102592.69008504035,25.039416942596436,0.13221434684768896
1654044659.70072,4011,1654044659,700006484,,102598.36375763669,25.04166455745697,0.13279464132448118
1654044659.8998723,4012,1654044659,898965835,,102615.0246616857,25.042755311727525,0.13449869287730465
1654044660.0996468,4013,1654044660,98781108,,102615.12636484427,25.04087128162384,0.13450909491940094
1654044660.2993739,4014,1654044660,298774957,,102609.64421979555,25.042292567491533,0.13394838958458868
1654044660.4995987,4015,1654044660,498909950,,102613.83133167069,25.042028142213823,0.13437664092507384
1654044660.6998606,4016,1654044660,698853492,,102613.38409658003,25.04483766078949,0.13433089841023366
1654044660.8993902,4017,1654044660,898841142,,102684.80059185061,25.040474643707274,0.14163526732713114
1654044661.099523,4018,1654044661,98809957,,102788.74030581057,25.042391726970674,0.15226606085744807
1654044661.301012,4019,1654044661,298852205,,102843.27639003418,25.04377995967865,0.157843927384544
1654044661.4998517,4020,1654044661,499045848,,102879.58210661093,25.03902030467987,0.16155722004423273
1654044661.6997483,4021,1654044661,698868989,,102902.79454695818,25.043548587560654,0.1639313526184418
1654044661.8995059,4022,1654044661,898983716,,102937.59436578992,25.038359241485594,0.16749062438087142
1654044662.0994139,4023,1654044662,98888397,,102995.96437581965,25.03310378909111,0.17346061892239584
1654044662.2995567,4024,1654044662,298867702,,103070.67817648087,25.03627689242363,0.181102231145811
1654044662.5001957,4025,1654044662,498813867,,103137.38714100611,25.03426064968109,0.1879251210833595
1654044662.6997092,4026,1654044662,698951482,,103251.86351653555,25.038193975687026,0.19963358809743376
1654044662.9009604,4027,1654044662,898912668,,103348.15881444246,25.035450563430786,0.20948252255171804
1654044663.0996497,4028,1654044663,98883867,,103417.23453789146,25.03478950023651,0.21654748093929338
1654044663.299722,4029,1654044663,299077033,,103451.96468954349,25.031649450063707,0.22009962725010088
1654044663.4994733,4030,1654044663,498862743,,103518.27321906901,25.03088922739029,0.22688156131388304
1654044663.7007222,4031,1654044663,698791980,,103637.40541605758,25.031285865306856,0.23906621856131696
1654044663.8998835,4032,1654044663,898808240,,103808.69680366151,25.0328393638134,0.25658563732593304
1654044664.0994942,4033,1654044664,98773241,,103999.58110506328,25.023121734857558,0.27610898907541576
1654044664.2992914,4034,1654044664,298774957,,104156.62806920422,25.02401417016983,0.2921715101921142
1654044664.4996257,4035,1654044664,498786449,,104290.41850415774,25.026625369787215,0.30585538939607376
1654044664.6994283,4036,1654044664,698830366,,104427.47124831188,25.023121734857558,0.31987293255024496
1654044664.9009788,4037,1654044664,900116682,,104574.57957559254,25.019386727809906,0.33491894522749166
1654044665.1007116,4038,1654044665,99982261,,104702.11755224691,25.021931821107863,0.3479633326462348
1654044665.302109,4039,1654044665,300084114,,104825.04725213198,25.018923983573913,0.36053639262911436
1654044665.5029106,4040,1654044665,500304937,,104955.14000668493,25.015387295484544,0.37384207878845305
1654044665.7026896,4041,1654044665,700078964,,105069.4849946354,25.017701016664503,0.3855371076837241
1654044665.9006202,4042,1654044665,899841785,,105157.86008532858,25.01571782708168,0.3945759755676993
1654044666.1007297,4043,1654044666,99802255,,105172.64350217173,25.015222029685972,0.3960880006266942
1654044666.3007252,4044,1654044666,299994230,,105048.20388365933,25.015850039720537,0.383360508496916
1654044666.5007982,4045,1654044666,499993085,,104866.54493499029,25.015585614442827,0.36478071158715264
1654044666.7010612,4046,1654044666,700202941,,104704.09701167182,25.014329594373702,0.3481657887012512
1654044666.9009497,4047,1654044666,900135755,,104597.89223008325,25.014263488054276,0.33730332754963144
1654044667.1031775,4048,1654044667,100067615,,104550.00402797794,25.016907740831375,0.33240539614570436
1654044667.3010378,4049,1654044667,300086259,,104556.70112213113,25.01323884010315,0.33309036459985164
1654044667.5009086,4050,1654044667,499927520,,104590.48585787212,25.011354809999467,0.33654581523036964
1654044667.7028036,4051,1654044667,699885606,,104653.81027562963,25.015684773921965,0.3430225389479946
1654044667.9015613,4052,1654044667,900149106,,104694.91410515842,25.014759285449983,0.3472265751953352
1654044668.1010535,4053,1654044668,100208282,,104739.81118029647,25.012908308506013,0.3518185787493535
1654044668.304612,4054,1654044668,303595304,,104825.89340035169,25.012247245311737,0.3606229353631391
1654044668.500861,4055,1654044668,500177621,,104927.48395607807,25.00847918510437,0.37101346061485657
1654044668.7030947,4056,1654044668,700249671,,105020.22863955935,25.010164896249773,0.3804992437054659
1654044668.9008374,4057,1654044668,899804830,,105108.75180732203,25.007718962430953,0.3895532566835765
1654044669.1008875,4058,1654044669,100044965,,105182.10919509114,25.006694314479827,0.397056137089782
1654044669.3058865,4059,1654044669,305074214,,105274.03873988526,25.00097611784935,0.4064585490534982
1654044669.5005677,4060,1654044669,499879121,,105364.99921529612,25.004215327501296,0.41576184609628986
1654044669.7010553,4061,1654044669,700021505,,105452.92131066776,25.00609935760498,0.4247543823179003
1654044669.9011729,4062,1654044669,900082588,,105518.80010636483,25.003587317466735,0.4314923638689289
1654044670.1012776,4063,1654044670,100264310,,105565.68365644403,25.004578912258147,0.4362875410141373
1654044670.3008602,4064,1654044670,299923181,,105598.80702196679,25.001207489967346,0.439675347719448
1654044670.5022407,4065,1654044670,500072717,,105628.2843421076,25.004017008543016,0.4426902425301526
1654044670.7012098,4066,1654044670,700107336,,105663.94352190725,25.00484333753586,0.4463374084061004
1654044670.9025304,4067,1654044670,899682760,,105713.99422218006,25.005669666528703,0.45145651678514603
1654044671.1007307,4068,1654044671,99746704,,105768.22471124126,25.003917849063875,0.45700312751066535
1654044671.301246,4069,1654044671,300069093,,105819.77443174651,24.997505536079405,0.4622755533655988
1654044671.5011833,4070,1654044671,500118970,,105882.43310814648,25.00388479590416,0.46868418608463414
1654044671.703496,4071,1654044671,700093746,,105979.72301067844,25.001042224168778,0.47863484716496374
1654044671.9006615,4072,1654044671,899955272,,106088.38295545104,24.996943632364275,0.48974841861791363
1654044672.1007824,4073,1654044672,99937677,,106202.24967840646,24.99763774871826,0.5013945313076127
1654044672.3030155,4074,1654044672,300009012,,106316.85727376817,24.99601814389229,0.5131164192836158
1654044672.5010026,4075,1654044672,500005006,,106403.15490667289,24.995985090732574,0.521942807991195
1654044672.700666,4076,1654044672,699920654,,106467.64482651144,24.9953240275383,0.5285387374629121
1654044672.9007385,4077,1654044672,899942159,,106511.36580811412,24.999521778821943,0.5330104519852347
1654044673.1008205,4078,1654044673,99989652,,106542.54202381102,24.996976685523986,0.5361991072114565
1654044673.3009346,4079,1654044673,299929857,,106573.15653620276,24.999257353544234,0.5393303122905205
1654044673.5007477,4080,1654044673,499972820,,106592.4022191378,24.994662964344023,0.5412987310386342
1654044673.7012346,4081,1654044673,700378179,,106606.34905192471,24.995290974378587,0.5427251915714834
1654044673.9006119,4082,1654044673,899915933,,106585.40690878771,24.99595203757286,0.540583261492115
1654044674.101061,4083,1654044674,100131750,,106546.27940999158,24.99638172864914,0.536581361301975
1654044674.3012316,4084,1654044674,299927949,,106500.3236060624,24.992613668441773,0.5318810726011713
1654044674.5007536,4085,1654044674,499942064,,106419.68026645033,24.996613100767135,0.5236329962851118
1654044674.7011213,4086,1654044674,699948310,,106338.02295306232,24.996943632364275,0.515281212296147
1654044674.9009755,4087,1654044674,899945735,,106253.83687057794,24.995224868059157,0.5066707897067373
1654044675.1012602,4088,1654044675,100407838,,106195.58208165306,24.9970097386837,0.5007125798019922
1654044675.3014085,4089,1654044675,300225734,,106110.25906863669,24.995224868059157,0.4919858737124314
1654044675.5013132,4090,1654044675,500134944,,105993.82206938742,24.99304335951805,0.4800768771301865
1654044675.7010543,4091,1654044675,700048923,,105856.59491571056,24.99469601750374,0.4660414956392035
1654044675.9008315,4092,1654044675,899819374,,105680.12722664064,24.997604695558547,0.4479926527493996
1654044676.1007278,4093,1654044676,99890708,,105505.8243818254,24.997472482919694,0.43016522678888974
1654044676.3028364,4094,1654044676,299874544,,105356.54644603282,24.999191247224807,0.4148973099014707
1654044676.5010436,4095,1654044676,499953746,,105214.66848949983,24.998596290349962,0.4003862514720959
1654044676.7009652,4096,1654044676,700026988,,105080.40685445601,25.00071169257164,0.3866541786501192
1654044676.9008617,4097,1654044676,899969577,,104981.984457154,25.000843905210495,0.3765876877525247
1654044677.1009734,4098,1654044677,99958896,,104902.55495248533,24.998596290349962,0.3684637606011251
1654044677.3016188,4099,1654044677,300217390,,104874.79013389429,24.999455672502517,0.3656240178059726
1654044677.5018125,4100,1654044677,500054121,,104885.54343374341,24.998596290349962,0.36672384871862684
1654044677.702411,4101,1654044677,699896574,,104946.19108406724,24.99938956618309,0.37292679679427565
1654044677.9006145,4102,1654044677,899961233,,105035.59684429485,24.995456240177155,0.3820710799675672
1654044678.1006958,4103,1654044678,99981069,,105117.69594394782,24.996778366565703,0.3904680491738888
1654044678.3010035,4104,1654044678,300089120,,105212.49324181666,24.995852878093718,0.4001637704961905
1654044678.501362,4105,1654044678,500261068,,105319.0779800085,24.99347305059433,0.4110650930227933
1654044678.7021914,4106,1654044678,700997829,,105435.7065970424,24.994828230142595,0.42299368797632014
1654044678.902016,4107,1654044678,899973154,,105606.04495956023,24.98993636250496,0.44041563280596285
1654044679.1009862,4108,1654044679,100163936,,105780.38033728162,24.990994063615798,0.45824638618190416
1654044679.3012967,4109,1654044679,300185918,,105915.39620564849,24.99426632642746,0.47205560082413
1654044679.5007045,4110,1654044679,499905109,,106005.52071467332,24.991952605247498,0.4812733965151322
1654044679.7016356,4111,1654044679,700029850,,106118.61745418528,24.993506103754044,0.4928407564865758
1654044679.9007227,4112,1654044679,899922847,,106290.53131334909,24.986730206012727,0.5104238406816546
1654044680.1010027,4113,1654044680,100186109,,106496.13301414344,24.987358216047287,0.5314524653271756
1654044680.3007717,4114,1654044680,300053596,,106694.46302096988,24.987259056568146,0.551737352336297
1654044680.500849,4115,1654044680,499787807,,106905.81577290216,24.982466348409652,0.5733541856164224
1654044680.7021062,4116,1654044680,700413703,,107036.38596132719,24.982532454729082,0.5867087029753578
1654044680.9010117,4117,1654044680,900058984,,107094.92912308557,24.985275866985322,0.5926964072084582
1654044681.1010087,4118,1654044681,99991559,,107033.7162984719,24.984945335388183,0.5864356539786955
1654044681.3017259,4119,1654044681,300694704,,106800.8068888249,24.984019846916198,0.562614039016592
1654044681.5018713,4120,1654044681,500280618,,106513.12632207043,24.985573345422743,0.533190514635628
1654044681.700936,4121,1654044681,699923992,,106228.42574422265,24.987259056568146,0.5040717789209278
1654044681.9009092,4122,1654044681,900127649,,105976.84260340313,24.98481312274933,0.4783402435542702
1654044682.1006413,4123,1654044682,99928140,,105821.00694213911,24.98580471754074,0.46240161262638074
1654044682.3009036,4124,1654044682,299895524,,105764.54051124396,24.9893083524704,0.4566263132208863
1654044682.5012662,4125,1654044682,500224113,,105767.71490048328,24.988415917158125,0.45695098485314617
1654044682.7027757,4126,1654044682,699831485,,105850.8301626849,24.988482023477555,0.4654518855966674
1654044682.900676,4127,1654044682,899817466,,105976.47389262693,24.98940751194954,0.4783025323851242
1654044683.10065,4128,1654044683,99790573,,106163.05577396258,24.98484617590904,0.49738583925030794
1654044683.3008008,4129,1654044683,300007104,,106361.2595808889,24.983986793756486,0.517657818728414
1654044683.5015874,4130,1654044683,500113010,,106515.3413143663,24.981078115701674,0.5334170606291815
1654044683.7025473,4131,1654044683,700107574,,106594.35958651622,24.981243381500246,0.5414989275532307
1654044683.9012094,4132,1654044683,900146007,,106604.28538175952,24.981177275180816,0.5425141225719157
1654044684.1007428,4133,1654044684,99847316,,106571.2558501828,24.98058231830597,0.5391359130577891
1654044684.3006647,4134,1654044684,299755573,,106461.64942096571,24.982036657333374,0.5279255366365968
1654044684.5014193,4135,1654044684,500025033,,106324.22948022827,24.98183833837509,0.5138704371825914
1654044684.700999,4136,1654044684,699773073,,106133.31591054832,24.981606966257097,0.4943440919187864
1654044684.9010403,4137,1654044684,900077581,,105943.4400703408,24.98669715285301,0.4749238840238604
1654044685.101321,4138,1654044685,100198745,,105744.40993799584,24.9893083524704,0.4545673892572299
1654044685.301075,4139,1654044685,300123214,,105576.37324285255,24.984317325353622,0.4373808554144182
1654044685.501358,4140,1654044685,500193119,,105447.07039543497,24.987787907123565,0.42415595973779646
1654044685.7007344,4141,1654044685,699774026,,105368.40796490082,24.992712827920915,0.41611048774502546
1654044685.9053502,4142,1654044685,904366731,,105352.17282808489,24.98421816587448,0.41444998300770175
1654044686.1011798,4143,1654044686,100178718,,105354.00139581546,24.984019846916198,0.41463700609309684
1654044686.30342,4144,1654044686,299838304,,105346.86395098385,24.988118438720704,0.4139069992511687
1654044686.5007288,4145,1654044686,499813556,,105361.96755084813,24.987953172922133,0.41545177213541484
1654044686.7008028,4146,1654044686,700105190,,105360.37532928947,24.986366621255875,0.4152889221717217
1654044686.900473,4147,1654044686,899780511,,105398.46524380491,24.988052332401274,0.4191846998429692
1654044687.1031432,4148,1654044687,99743127,,105462.61141799163,24.987721800804138,0.425745471539931
1654044687.3006485,4149,1654044687,299879789,,105580.11367275169,24.98659799337387,0.4377634208117754
1654044687.5020738,4150,1654044687,500143527,,105681.10579278017,24.98491228222847,0.448092738983898
1654044687.7009323,4151,1654044687,700208902,,105740.35959208972,24.980648424625397,0.45415312612898173
1654044687.9014702,4152,1654044687,900253295,,105768.7374157728,24.98299519896507,0.45705556613887843
1654044688.1013267,4153,1654044688,100202798,,105756.56879894224,24.983457943201064,0.4558109787896669
1654044688.3007402,4154,1654044688,299869775,,105702.94774122356,24.983986793756486,0.45032669976130485
1654044688.5013509,4155,1654044688,500378370,,105649.46809412108,24.985738611221315,0.4448568839925253
1654044688.6996825,4156,1654044688,698846101,,105567.84563709819,24.986796312332153,0.4365086650587901
1654044688.899537,4157,1654044688,898832321,,105466.61672011856,24.986631046533585,0.42615512765996133
1654044689.0996864,4158,1654044689,99129199,,105355.95810026879,24.987093790769578,0.41483713480473866
1654044689.3008604,4159,1654044689,298975229,,105221.48842842983,24.98861423611641,0.4010837843004248
1654044689.49961,4160,1654044689,498844861,,105112.06017893505,24.98765569448471,0.38989163182623976
1654044689.7008412,4161,1654044689,699925184,,105074.39440990315,24.9890769803524,0.3860392351004516
1654044689.8997164,4162,1654044689,899158954,,105112.64094970736,24.991489861011505,0.3899510321645098
1654044690.0993526,4163,1654044690,98800420,,105190.27729845472,24.988151491880416,0.3978915580957123
1654044690.2994943,4164,1654044690,298771381,,105326.45195566025,24.983755421638488,0.4118192918719598
1654044690.5008926,4165,1654044690,498770713,,105497.75966556271,24.988118438720704,0.42934038005607866
1654044690.6995306,4166,1654044690,698805332,,105656.69468719477,24.98359015583992,0.4455960087790686
1654044690.8994024,4167,1654044690,898804187,,105759.23140384723,24.986895471811295,0.45608330591006446
1654044691.0994222,4168,1654044691,98863840,,105781.41758930299,24.987358216047287,0.4583524747178256
1654044691.299465,4169,1654044691,298872232,,105677.16499512787,24.98534197330475,0.44768968028198
1654044691.49972,4170,1654044691,498946905,,105532.58551148011,24.988944767713548,0.4329023138286604
1654044691.6996133,4171,1654044691,698827743,,105400.11978396529,24.985903877019883,0.41935392365706775
1654044691.8996537,4172,1654044691,898848533,,105271.33872779676,24.986036089658736,0.40618239598410144
1654044692.1006584,4173,1654044692,98852872,,105206.39908420264,24.988845608234406,0.39954046946073846
1654044692.300479,4174,1654044692,298811912,,105184.4930124352,24.98871339559555,0.39729995024871034
1654044692.4996347,4175,1654044692,498856544,,105165.433406546,24.99020078778267,0.39535056317366685
1654044692.699586,4176,1654044692,698777198,,105165.6110181249,24.985837770700456,0.39536872901184267
1654044692.8993838,4177,1654044692,898840665,,105158.7536048718,24.98758958816528,0.3946673633675831
1654044693.0995047,4178,1654044693,98789215,,105168.55247195378,24.986168302297592,0.3956695763698205
1654044693.299625,4179,1654044693,298698902,,105220.06417793171,24.98914308667183,0.4009381141575684
1654044693.500261,4180,1654044693,499117612,,105268.3254173874,24.98729210972786,0.4058741992459716
1654044693.7007673,4181,1654044693,699762582,,105243.18220576784,24.989110033512116,0.40330259036585075
1654044693.9004202,4182,1654044693,899748563,,105146.26749312406,24.987358216047287,0.3933903031282425
1654044694.1011946,4183,1654044694,100189447,,105028.21610246238,24.98844897031784,0.38131618908387843
1654044694.3013685,4184,1654044694,300135374,,104909.51239524415,24.98517670750618,0.36917535710885213
1654044694.5010147,4185,1654044694,500113964,,104831.27743590694,24.9917212331295,0.3611736062103749
1654044694.70135,4186,1654044694,700319051,,104768.40978306305,24.988151491880416,0.35474359970317454
1654044694.9011705,4187,1654044694,900146484,,104734.7535510527,24.990233840942384,0.3513012922359021
1654044695.1011744,4188,1654044695,100137472,,104709.9623804178,24.987523481845855,0.3487656895643769
1654044695.301055,4189,1654044695,300111293,,104771.51149527897,24.989804149866103,0.35506083804164695
1654044695.5011847,4190,1654044695,500163793,,104808.0809404262,24.992547562122343,0.3588011044525025
1654044695.7026098,4191,1654044695,700114727,,104904.23036060965,24.9917212331295,0.36863511875837
1654044695.9008408,4192,1654044695,900161027,,105083.69803975057,24.986135249137877,0.386990796002654
1654044696.1012554,4193,1654044696,100312232,,105287.761729313,24.990994063615798,0.407862115233036
1654044696.301165,4194,1654044696,299857139,,105524.22399841028,24.98606914281845,0.4320471111764705
1654044696.5005817,4195,1654044696,499773263,,105799.5594397292,24.986631046533585,0.46020799518051647
1654044696.7028232,4196,1654044696,699826240,,106069.38095197223,24.9813755941391,0.4878049230285041
1654044696.900561,4197,1654044696,899781942,,106339.18598724592,24.98157391309738,0.5154001656374975
1654044697.1010833,4198,1654044697,100177049,,106608.33185140225,24.978962713479994,0.5429279892419279
1654044697.3014274,4199,1654044697,300306797,,106918.66198046952,24.976219301223754,0.574668075900446
1654044697.501592,4200,1654044697,500287055,,107292.17143093486,24.974070845842363,0.6128700460448776
1654044697.701591,4201,1654044697,700462818,,107656.57665036543,24.97364115476608,0.6501408494899259
1654044697.9015005,4202,1654044697,900441646,,107960.77599952242,24.97142659306526,0.6812538894410507
1654044698.1013887,4203,1654044698,100164175,,107963.50573751466,24.9707985830307,0.6815330828300042
1654044698.3006372,4204,1654044698,299801826,,107710.71476855315,24.9715257525444,0.6556780126650649
1654044698.501169,4205,1654044698,500313997,,107432.00918406679,24.973740314245223,0.6271724356191034
1654044698.702662,4206,1654044698,701531887,,107130.97776760517,24.97450053691864,0.5963834069348889
1654044698.9014275,4207,1654044698,900217771,,106874.93927592288,24.975227706432342,0.5701961851580735
1654044699.100638,4208,1654044699,99697589,,106688.04861517646,24.978334703445434,0.5510812968113054
1654044699.3007236,4209,1654044699,299771547,,106550.99092500634,24.97959072351456,0.5370632477862517
1654044699.5010223,4210,1654044699,500041723,,106533.58594104905,24.97760753393173,0.535283092888773
1654044699.7010088,4211,1654044699,700083494,,106611.29489078716,24.976549832820893,0.5432310443372621
1654044699.900411,4212,1654044699,899801254,,106779.00829662074,24.978334703445434,0.5603845126484204
1654044700.1009438,4213,1654044700,100067138,,106973.43423578731,24.976582885980605,0.5802700976425639
1654044700.3012092,4214,1654044700,300225496,,107169.82651372468,24.97112911462784,0.6003567967314708
1654044700.5010052,4215,1654044700,499785661,,107375.34074501567,24.97364115476608,0.6213764751311815
1654044700.7007904,4216,1654044700,699807405,,107586.82656800974,24.970071413516997,0.6430069187141341
1654044700.901051,4217,1654044700,900047063,,107770.91643218207,24.967691586017608,0.6618353459098645
1654044701.1005063,4218,1654044701,99771499,,107821.82781663683,24.968088223934174,0.6670424837387176
1654044701.3008173,4219,1654044701,300087690,,107667.18303354149,24.965972821712494,0.651225653992
1654044701.5005672,4220,1654044701,499790191,,107430.15145423572,24.968550968170167,0.6269824298790758
1654044701.7007253,4221,1654044701,699723243,,107109.05439500303,24.974665802717208,0.5941411182201881
1654044701.900898,4222,1654044701,899728298,,106768.94511595172,24.974566643238067,0.5593552660604236
1654044702.100661,4223,1654044702,99736213,,106484.64664046105,24.976153194904327,0.5302776567542312
1654044702.3007765,4224,1654044702,299816608,,106297.65059617523,24.97651677966118,0.5111519899416938
1654044702.5005572,4225,1654044702,499772071,,106067.76497955498,24.976648992300035,0.4876396438636504
1654044702.700661,4226,1654044702,699947118,,105820.542494417,24.97757448077202,0.4623541096301599
1654044702.9011807,4227,1654044702,900200843,,105579.83970098344,24.975591291189193,0.4377353994021491
1654044703.1007128,4228,1654044703,99842071,,105389.40636798738,24.979855148792268,0.4182581720052071
