Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,connected,armed,guided,manual_input,mode,system_status
1654044614.4493687,751,1654044614,448790195,,True,True,False,True,POSCTL,4
1654044615.4500191,752,1654044615,449563639,,True,True,False,True,POSCTL,4
1654044616.4498951,753,1654044616,449380490,,True,True,False,True,POSCTL,4
1654044617.4477086,754,1654044617,447258212,,True,True,False,True,POSCTL,4
1654044618.4485047,755,1654044618,448023100,,True,True,False,True,POSCTL,4
1654044619.4494019,756,1654044619,448868840,,True,True,False,True,POSCTL,4
1654044620.4480374,757,1654044620,447707302,,True,True,False,True,POSCTL,4
1654044621.4508002,758,1654044621,450487598,,True,True,False,True,POSCTL,4
1654044622.4508016,759,1654044622,450445486,,True,True,False,True,POSCTL,4
1654044623.4505033,760,1654044623,450189152,,True,True,False,True,POSCTL,4
1654044624.4483962,761,1654044624,448031041,,True,True,False,True,POSCTL,4
1654044625.448404,762,1654044625,447929392,,True,True,False,True,POSCTL,4
1654044626.4484499,763,1654044626,447780632,,True,True,False,True,POSCTL,4
1654044627.4498897,764,1654044627,449574224,,True,True,False,True,POSCTL,4
1654044628.4497843,765,1654044628,449417279,,True,True,False,True,POSCTL,4
1654044629.4495735,766,1654044629,449247297,,True,True,False,True,POSCTL,4
1654044630.448411,767,1654044630,448045741,,True,True,False,True,POSCTL,4
1654044631.4502418,768,1654044631,449918037,,True,True,False,True,POSCTL,4
1654044632.4482672,769,1654044632,447793129,,True,True,False,True,POSCTL,4
1654044633.451142,770,1654044633,450591665,,True,True,False,True,POSCTL,4
1654044634.4480305,771,1654044634,447525553,,True,True,False,True,POSCTL,4
1654044635.4486067,772,1654044635,448253608,,True,True,False,True,POSCTL,4
1654044636.4494467,773,1654044636,449126589,,True,True,False,True,POSCTL,4
1654044637.450238,774,1654044637,449911829,,True,True,False,True,POSCTL,4
1654044638.4481738,775,1654044638,447794551,,True,True,False,True,POSCTL,4
1654044639.448947,776,1654044639,448631661,,True,True,False,True,POSCTL,4
1654044640.4499187,777,1654044640,449510827,,True,True,False,True,POSCTL,4
1654044641.4477859,778,1654044641,447339568,,True,True,False,True,POSCTL,4
1654044642.4506855,779,1654044642,450158067,,True,True,False,True,POSCTL,4
1654044643.450486,780,1654044643,450059363,,True,True,False,True,POSCTL,4
1654044644.4503434,781,1654044644,449856288,,True,True,False,True,POSCTL,4
1654044645.448278,782,1654044645,447729917,,True,True,False,True,POSCTL,4
1654044646.44902,783,1654044646,448498009,,True,True,False,True,POSCTL,4
1654044647.4488902,784,1654044647,448358046,,True,True,False,True,POSCTL,4
1654044648.4507341,785,1654044648,450231434,,True,True,False,True,POSCTL,4
1654044649.450482,786,1654044649,450036600,,True,True,False,True,POSCTL,4
1654044650.4503822,787,1654044650,449836470,,True,True,False,True,POSCTL,4
1654044651.4501894,788,1654044651,449750932,,True,True,False,True,POSCTL,4
1654044652.447983,789,1654044652,447529561,,True,True,False,True,POSCTL,4
1654044653.4507995,790,1654044653,450359023,,True,True,False,True,POSCTL,4
1654044654.4495506,791,1654044654,449207060,,True,True,False,True,POSCTL,4
1654044655.448333,792,1654044655,447982115,,True,True,False,True,POSCTL,4
1654044656.4481823,793,1654044656,447835855,,True,True,False,True,POSCTL,4
1654044657.4501739,794,1654044657,449755984,,True,True,False,True,POSCTL,4
1654044658.4488873,795,1654044658,448538724,,True,True,False,True,POSCTL,4
1654044659.450896,796,1654044659,450403742,,True,True,False,True,POSCTL,4
1654044660.4485362,797,1654044660,448166186,,True,True,False,True,POSCTL,4
1654044661.450409,798,1654044661,450068889,,True,True,False,True,POSCTL,4
1654044662.4502687,799,1654044662,449918833,,True,True,False,True,POSCTL,4
1654044663.4500823,800,1654044663,449711258,,True,True,False,True,POSCTL,4
1654044664.4498878,801,1654044664,449550591,,True,True,False,True,POSCTL,4
1654044665.4489536,802,1654044665,448485590,,True,True,False,True,POSCTL,4
1654044666.4507143,803,1654044666,450273201,,True,True,False,True,POSCTL,4
1654044667.4498496,804,1654044667,449220534,,True,True,False,True,POSCTL,4
1654044668.4485135,805,1654044668,448021940,,True,True,False,True,POSCTL,4
1654044669.451302,806,1654044669,450774921,,True,True,False,True,POSCTL,4
1654044670.4500556,807,1654044670,449626995,,True,True,False,True,POSCTL,4
1654044671.4489233,808,1654044671,448471068,,True,True,False,True,POSCTL,4
1654044672.4487553,809,1654044672,448297901,,True,True,False,True,POSCTL,4
1654044673.451535,810,1654044673,451114512,,True,True,False,True,POSCTL,4
1654044674.4484658,811,1654044674,447987122,,True,True,False,True,POSCTL,4
1654044675.450278,812,1654044675,449828010,,True,True,False,True,POSCTL,4
1654044676.4511166,813,1654044676,450684510,,True,True,False,True,POSCTL,4
1654044677.4509163,814,1654044677,450501324,,True,True,False,True,POSCTL,4
1654044678.450797,815,1654044678,450358842,,True,True,False,True,POSCTL,4
1654044679.450702,816,1654044679,450252249,,True,True,False,True,POSCTL,4
1654044680.4504442,817,1654044680,450031730,,True,True,False,True,POSCTL,4
1654044681.4503214,818,1654044681,449881877,,True,True,False,True,POSCTL,4
1654044682.4501824,819,1654044682,449747988,,True,True,False,True,POSCTL,4
1654044683.451041,820,1654044683,450558672,,True,True,False,True,POSCTL,4
1654044684.4518306,821,1654044684,451378394,,True,True,False,True,POSCTL,4
1654044685.4507217,822,1654044685,450240393,,True,True,False,True,POSCTL,4
1654044686.4505348,823,1654044686,450102393,,True,True,False,True,POSCTL,4
1654044687.4504323,824,1654044687,449952114,,True,True,False,True,POSCTL,4
1654044688.4501953,825,1654044688,449748817,,True,True,False,True,POSCTL,4
1654044689.4488924,826,1654044689,448530076,,True,True,False,True,POSCTL,4
1654044690.450789,827,1654044690,450444409,,True,True,False,True,POSCTL,4
1654044691.4506044,828,1654044691,450245871,,True,True,False,True,POSCTL,4
1654044692.4486039,829,1654044692,448118556,,True,True,False,True,POSCTL,4
1654044693.4493861,830,1654044693,448928111,,True,True,False,True,POSCTL,4
1654044694.4513478,831,1654044694,450825851,,True,True,False,True,POSCTL,4
1654044695.451046,832,1654044695,450587017,,True,True,False,True,POSCTL,4
1654044696.4518998,833,1654044696,451438776,,True,True,False,True,POSCTL,4
1654044697.4488564,834,1654044697,448362942,,True,True,False,True,POSCTL,4
1654044698.450615,835,1654044698,450179571,,True,True,False,True,POSCTL,4
1654044699.4514637,836,1654044699,451018829,,True,True,False,True,POSCTL,4
1654044700.4493473,837,1654044700,448814644,,True,True,False,True,POSCTL,4
1654044701.4510903,838,1654044701,450673439,,True,True,False,True,POSCTL,4
1654044702.4509425,839,1654044702,450524457,,True,True,False,True,POSCTL,4
1654044703.4508107,840,1654044703,450394142,,True,True,False,True,POSCTL,4
1654044704.4516382,841,1654044704,451196752,,True,True,False,True,POSCTL,4
1654044705.4514542,842,1654044705,450999141,,True,True,False,True,POSCTL,4
1654044706.4521387,843,1654044706,451798640,,True,True,False,True,POSCTL,4
1654044707.4490645,844,1654044707,448692788,,True,True,False,True,POSCTL,4
1654044708.4488554,845,1654044708,448482083,,True,True,False,True,POSCTL,4
1654044709.4486868,846,1654044709,448359768,,True,True,False,True,POSCTL,4
1654044710.4496298,847,1654044710,449228545,,True,True,False,True,POSCTL,4
1654044711.4514527,848,1654044711,451052230,,True,True,False,True,POSCTL,4
1654044712.4512737,849,1654044712,450845692,,True,True,False,True,POSCTL,4
1654044713.4490633,850,1654044713,448718636,,True,True,False,True,POSCTL,4
1654044714.4508708,851,1654044714,450542691,,True,True,False,True,POSCTL,4
1654044715.4507039,852,1654044715,450378042,,True,True,False,True,POSCTL,4
1654044716.4496095,853,1654044716,449231208,,True,True,False,True,POSCTL,4
1654044717.4504185,854,1654044717,450105115,,True,True,False,True,POSCTL,4
1654044718.451308,855,1654044718,450880985,,True,True,False,True,POSCTL,4
1654044719.4522326,856,1654044719,451735003,,True,True,False,True,POSCTL,4
1654044720.4510558,857,1654044720,450630243,,True,True,False,True,POSCTL,4
1654044721.4517083,858,1654044721,451374372,,True,True,False,True,POSCTL,4
1654044722.4516191,859,1654044722,451292242,,True,True,False,True,POSCTL,4
1654044723.451355,860,1654044723,451047982,,True,True,False,True,POSCTL,4
1654044724.4512649,861,1654044724,450951129,,True,True,False,True,POSCTL,4
1654044725.4510858,862,1654044725,450759406,,True,True,False,True,POSCTL,4
1654044726.4499066,863,1654044726,449576406,,True,True,False,True,POSCTL,4
1654044727.450783,864,1654044727,450451739,,True,True,False,True,POSCTL,4
1654044728.4496112,865,1654044728,449275979,,True,True,False,True,POSCTL,4
1654044729.4504898,866,1654044729,450170163,,True,True,False,True,POSCTL,4
1654044730.451314,867,1654044730,450972644,,True,True,False,True,POSCTL,4
1654044731.449506,868,1654044731,448904570,,True,True,False,True,POSCTL,4
1654044732.4520478,869,1654044732,451612587,,True,True,False,True,POSCTL,4
1654044733.4499452,870,1654044733,449472050,,True,True,False,True,POSCTL,4
1654044734.449828,871,1654044734,449311160,,True,True,False,True,POSCTL,4
1654044735.4516244,872,1654044735,451178826,,True,True,False,True,POSCTL,4
1654044736.451435,873,1654044736,451007122,,True,True,False,True,POSCTL,4
1654044737.4511425,874,1654044737,450829399,,True,True,False,True,POSCTL,4
1654044738.4510384,875,1654044738,450679621,,True,True,False,True,POSCTL,4
1654044739.4518378,876,1654044739,451507583,,True,True,False,True,POSCTL,4
1654044740.4516876,877,1654044740,451360823,,True,True,False,True,POSCTL,4
1654044741.4514809,878,1654044741,451172823,,True,True,False,True,POSCTL,4
1654044742.4516208,879,1654044742,451123526,,True,True,False,True,POSCTL,4
1654044743.452133,880,1654044743,451806525,,True,True,False,True,POSCTL,4
1654044744.4500551,881,1654044744,449677765,,True,True,False,True,POSCTL,4
1654044745.450865,882,1654044745,450504635,,True,True,False,True,POSCTL,4
1654044746.4516814,883,1654044746,451362135,,True,True,False,True,POSCTL,4
1654044747.4515088,884,1654044747,451193060,,True,True,False,True,POSCTL,4
1654044748.4525652,885,1654044748,452076596,,True,True,False,True,POSCTL,4
1654044749.4494405,886,1654044749,448907837,,True,True,False,True,POSCTL,4
1654044750.4532738,887,1654044750,452753540,,True,True,False,True,POSCTL,4
1654044751.4510353,888,1654044751,450584095,,True,True,False,True,POSCTL,4
1654044752.4509218,889,1654044752,450450113,,True,True,False,True,POSCTL,4
1654044753.45169,890,1654044753,451250168,,True,True,False,True,POSCTL,4
1654044754.4514987,891,1654044754,451078074,,True,True,False,True,POSCTL,4
1654044755.4523728,892,1654044755,451900963,,True,True,False,True,POSCTL,4
1654044756.452199,893,1654044756,451764721,,True,True,False,True,POSCTL,4
1654044757.4510767,894,1654044757,450610591,,True,True,False,True,POSCTL,4
1654044758.4508708,895,1654044758,450445868,,True,True,False,True,POSCTL,4
1654044759.4517548,896,1654044759,451289294,,True,True,False,True,POSCTL,4
1654044760.4506466,897,1654044760,450119404,,True,True,False,True,POSCTL,4
1654044761.4523482,898,1654044761,451908089,,True,True,False,True,POSCTL,4
1654044762.450294,899,1654044762,449785810,,True,True,False,True,POSCTL,4
1654044763.4510326,900,1654044763,450615347,,True,True,False,True,POSCTL,4
1654044764.450921,901,1654044764,450413605,,True,True,False,True,POSCTL,4
1654044765.4497516,902,1654044765,449288197,,True,True,False,True,POSCTL,4
1654044766.4524314,903,1654044766,452091863,,True,True,False,True,POSCTL,4
1654044767.4512513,904,1654044767,450948363,,True,True,False,True,POSCTL,4
1654044768.4511774,905,1654044768,450832122,,True,True,False,True,POSCTL,4
1654044769.449935,906,1654044769,449621806,,True,True,False,True,POSCTL,4
1654044770.4517698,907,1654044770,451406824,,True,True,False,True,POSCTL,4
1654044771.4519167,908,1654044771,451386620,,True,True,False,True,POSCTL,4
1654044772.4537306,909,1654044772,453197767,,True,True,False,True,POSCTL,4
1654044773.450437,910,1654044773,450005063,,True,True,False,True,POSCTL,4
1654044774.4521449,911,1654044774,451806155,,True,True,False,True,POSCTL,4
1654044775.4499366,912,1654044775,449646321,,True,True,False,True,POSCTL,4
1654044776.4498188,913,1654044776,449505061,,True,True,False,True,POSCTL,4
1654044777.452659,914,1654044777,452276542,,True,True,False,True,POSCTL,4
1654044778.4504566,915,1654044778,450130282,,True,True,False,True,POSCTL,4
1654044779.452406,916,1654044779,452021059,,True,True,False,True,POSCTL,4
1654044780.451342,917,1654044780,450892837,,True,True,False,True,POSCTL,4
1654044781.4519806,918,1654044781,451653410,,True,True,False,True,POSCTL,4
1654044782.4498293,919,1654044782,449518243,,True,True,False,True,POSCTL,4
1654044783.4526515,920,1654044783,452329279,,True,True,False,True,POSCTL,4
1654044784.4524982,921,1654044784,452176464,,True,True,False,True,POSCTL,4
1654044785.45236,922,1654044785,452017704,,True,True,False,True,POSCTL,4
1654044786.452429,923,1654044786,451925889,,True,True,False,True,POSCTL,4
1654044787.4521925,924,1654044787,451745703,,True,True,False,True,POSCTL,4
1654044788.4520411,925,1654044788,451583184,,True,True,False,True,POSCTL,4
1654044789.4528077,926,1654044789,452388313,,True,True,False,True,POSCTL,4
1654044790.4506536,927,1654044790,450238516,,True,True,False,True,POSCTL,4
1654044791.4525077,928,1654044791,452066126,,True,True,False,True,POSCTL,4
1654044792.4523296,929,1654044792,451917274,,True,True,False,True,POSCTL,4
1654044793.4502385,930,1654044793,449799292,,True,True,False,True,POSCTL,4
1654044794.4530523,931,1654044794,452535199,,True,True,False,True,POSCTL,4
1654044795.4528048,932,1654044795,452374068,,True,True,False,True,POSCTL,4
1654044796.4526534,933,1654044796,452262512,,True,True,False,True,POSCTL,4
1654044797.452655,934,1654044797,452201030,,True,True,False,True,POSCTL,4
1654044798.4524047,935,1654044798,451954715,,True,True,False,True,POSCTL,4
1654044799.452255,936,1654044799,451757585,,True,True,False,True,POSCTL,4
1654044800.4510322,937,1654044800,450578028,,True,True,False,True,POSCTL,4
1654044801.4519324,938,1654044801,451478583,,True,True,False,True,POSCTL,4
1654044802.4507787,939,1654044802,450326509,,True,True,False,True,POSCTL,4
1654044803.4525182,940,1654044803,452103064,,True,True,False,True,POSCTL,4
1654044804.4534082,941,1654044804,452923304,,True,True,False,True,POSCTL,4
1654044805.4502318,942,1654044805,449802933,,True,True,False,True,POSCTL,4
1654044806.451948,943,1654044806,451622858,,True,True,False,True,POSCTL,4
1654044807.452774,944,1654044807,452420987,,True,True,False,True,POSCTL,4
1654044808.4526606,945,1654044808,452294487,,True,True,False,True,POSCTL,4
1654044809.4514396,946,1654044809,451097616,,True,True,False,True,POSCTL,4
1654044810.4517713,947,1654044810,451097763,,True,True,False,True,POSCTL,4
1654044811.453312,948,1654044811,452808226,,True,True,False,True,POSCTL,4
1654044812.4510841,949,1654044812,450657688,,True,True,False,True,POSCTL,4
1654044813.4540985,950,1654044813,453577576,,True,True,False,True,POSCTL,4
1654044814.4518015,951,1654044814,451348205,,True,True,False,True,POSCTL,4
1654044815.451693,952,1654044815,451240168,,True,True,False,True,POSCTL,4
1654044816.4524887,953,1654044816,452037630,,True,True,False,True,POSCTL,4
1654044817.4536135,954,1654044817,452830592,,True,True,False,True,POSCTL,4
1654044818.452143,955,1654044818,451712221,,True,True,False,True,POSCTL,4
1654044819.4521532,956,1654044819,451555332,,True,True,False,True,POSCTL,4
1654044820.4528077,957,1654044820,452337905,,True,True,False,True,POSCTL,4
1654044821.4516277,958,1654044821,451216831,,True,True,False,True,POSCTL,4
1654044822.4524593,959,1654044822,452054552,,True,True,False,True,POSCTL,4
1654044823.4534025,960,1654044823,452869015,,True,True,False,True,POSCTL,4
1654044824.4511724,961,1654044824,450728125,,True,True,False,True,POSCTL,4
1654044825.4531443,962,1654044825,452539958,,True,True,False,True,POSCTL,4
1654044826.450804,963,1654044826,450407346,,True,True,False,True,POSCTL,4
1654044827.4526918,964,1654044827,452317327,,True,True,False,True,POSCTL,4
1654044828.4533768,965,1654044828,453019308,,True,True,False,True,POSCTL,4
1654044829.4532113,966,1654044829,452851585,,True,True,False,True,POSCTL,4
1654044830.451038,967,1654044830,450714955,,True,True,False,True,POSCTL,4
1654044831.4529185,968,1654044831,452578751,,True,True,False,True,POSCTL,4
1654044832.4518044,969,1654044832,451388713,,True,True,False,True,POSCTL,4
1654044833.4516845,970,1654044833,451276620,,True,True,False,True,POSCTL,4
1654044834.4536417,971,1654044834,453069027,,True,True,False,True,POSCTL,4
1654044835.4523861,972,1654044835,451965452,,True,True,False,True,POSCTL,4
1654044836.4513078,973,1654044836,450750285,,True,True,False,True,POSCTL,4
1654044837.4511037,974,1654044837,450643210,,True,True,False,True,POSCTL,4
1654044838.4529302,975,1654044838,452436246,,True,True,False,True,POSCTL,4
1654044839.4517956,976,1654044839,451277301,,True,True,False,True,POSCTL,4
1654044840.45139,977,1654044840,451071523,,True,True,False,True,POSCTL,4
1654044841.453314,978,1654044841,452952060,,True,True,False,True,POSCTL,4
1654044842.4521282,979,1654044842,451802263,,True,True,False,True,POSCTL,4
1654044843.4529765,980,1654044843,452651558,,True,True,False,True,POSCTL,4
1654044844.451736,981,1654044844,451423095,,True,True,False,True,POSCTL,4
1654044845.4527273,982,1654044845,452349076,,True,True,False,True,POSCTL,4
1654044846.4546475,983,1654044846,454163520,,True,True,False,True,POSCTL,4
1654044847.4515338,984,1654044847,451054074,,True,True,False,True,POSCTL,4
1654044848.4513092,985,1654044848,450868666,,True,True,False,True,POSCTL,4
1654044849.4511406,986,1654044849,450747333,,True,True,False,True,POSCTL,4
1654044850.4528244,987,1654044850,452507425,,True,True,False,True,POSCTL,4
1654044851.4519966,988,1654044851,451500554,,True,True,False,True,POSCTL,4
1654044852.4535894,989,1654044852,453229034,,True,True,False,True,POSCTL,4
1654044853.453399,990,1654044853,453041312,,True,True,False,True,POSCTL,4
1654044854.45223,991,1654044854,451824589,,True,True,False,True,POSCTL,4
1654044855.453323,992,1654044855,452753236,,True,True,False,True,POSCTL,4
1654044856.4529784,993,1654044856,452567199,,True,True,False,True,POSCTL,4
1654044857.453879,994,1654044857,453381420,,True,True,False,True,POSCTL,4
1654044858.451695,995,1654044858,451258142,,True,True,False,True,POSCTL,4
1654044859.4535751,996,1654044859,453089549,,True,True,False,True,POSCTL,4
1654044860.4543421,997,1654044860,453909622,,True,True,False,True,POSCTL,4
1654044861.453238,998,1654044861,452777974,,True,True,False,True,POSCTL,4
1654044862.4532218,999,1654044862,452706566,,True,True,False,True,POSCTL,4
1654044863.453864,1000,1654044863,453418787,,True,True,False,True,POSCTL,4
1654044864.4518123,1001,1654044864,451365101,,True,True,False,True,POSCTL,4
1654044865.4516995,1002,1654044865,451169156,,True,True,False,True,POSCTL,4
1654044866.4535036,1003,1654044866,453003137,,True,True,False,True,POSCTL,4
1654044867.4531324,1004,1654044867,452788544,,True,True,False,True,POSCTL,4
1654044868.4529285,1005,1654044868,452622469,,True,True,False,True,POSCTL,4
1654044869.452782,1006,1654044869,452449432,,True,True,False,True,POSCTL,4
1654044870.4535904,1007,1654044870,453279783,,True,True,False,True,POSCTL,4
1654044871.4534461,1008,1654044871,453086060,,True,True,False,True,POSCTL,4
1654044872.453534,1009,1654044872,452986597,,True,True,False,True,POSCTL,4
1654044873.4534154,1010,1654044873,452866374,,True,True,False,True,POSCTL,4
1654044874.4519794,1011,1654044874,451623373,,True,True,False,True,POSCTL,4
1654044875.4539356,1012,1654044875,453563576,,True,True,False,True,POSCTL,4
1654044876.4516995,1013,1654044876,451384872,,True,True,False,True,POSCTL,4
1654044877.4535327,1014,1654044877,453175871,,True,True,False,True,POSCTL,4
1654044878.4533727,1015,1654044878,453015408,,True,True,False,True,POSCTL,4
1654044879.4540966,1016,1654044879,452873333,,True,True,False,True,POSCTL,4
1654044880.453211,1017,1654044880,452732092,,True,True,False,True,POSCTL,4
1654044881.454183,1018,1654044881,453617369,,True,True,False,True,POSCTL,4
1654044882.4537218,1019,1654044882,453358961,,True,True,False,True,POSCTL,4
1654044883.4535432,1020,1654044883,453214720,,True,True,False,True,POSCTL,4
1654044884.4533877,1021,1654044884,453023034,,True,True,False,True,POSCTL,4
1654044885.4522152,1022,1654044885,451877811,,True,True,False,True,POSCTL,4
1654044886.4541018,1023,1654044886,453726273,,True,True,False,True,POSCTL,4
1654044887.45305,1024,1654044887,452628236,,True,True,False,True,POSCTL,4
1654044888.4519134,1025,1654044888,451496809,,True,True,False,True,POSCTL,4
1654044889.4547145,1026,1654044889,454249253,,True,True,False,True,POSCTL,4
1654044890.4526973,1027,1654044890,452196216,,True,True,False,True,POSCTL,4
1654044891.453489,1028,1654044891,452968456,,True,True,False,True,POSCTL,4
1654044892.452219,1029,1654044892,451782140,,True,True,False,True,POSCTL,4
1654044893.4541063,1030,1654044893,453616714,,True,True,False,True,POSCTL,4
1654044894.4538727,1031,1654044894,453435769,,True,True,False,True,POSCTL,4
1654044895.4538145,1032,1654044895,453329194,,True,True,False,True,POSCTL,4
1654044896.4525592,1033,1654044896,452121397,,True,True,False,True,POSCTL,4
1654044897.454441,1034,1654044897,453944137,,True,True,False,True,POSCTL,4
1654044898.4532413,1035,1654044898,452820692,,True,True,False,True,POSCTL,4
1654044899.452204,1036,1654044899,451672099,,True,True,False,True,POSCTL,4
1654044900.4539769,1037,1654044900,453503784,,True,True,False,True,POSCTL,4
1654044901.4519045,1038,1654044901,451432357,,True,True,False,True,POSCTL,4
1654044902.4516625,1039,1654044902,451202986,,True,True,False,True,POSCTL,4
1654044903.4545443,1040,1654044903,454072041,,True,True,False,True,POSCTL,4
1654044904.4543674,1041,1654044904,453906022,,True,True,False,True,POSCTL,4
1654044905.4540596,1042,1654044905,453644595,,True,True,False,True,POSCTL,4
1654044906.4539454,1043,1654044906,453519965,,True,True,False,True,POSCTL,4
1654044907.4538238,1044,1654044907,453355798,,True,True,False,True,POSCTL,4
1654044908.4536583,1045,1654044908,453224705,,True,True,False,True,POSCTL,4
1654044909.452486,1046,1654044909,452018019,,True,True,False,True,POSCTL,4
1654044910.4534192,1047,1654044910,452929852,,True,True,False,True,POSCTL,4
1654044911.4523578,1048,1654044911,451794110,,True,True,False,True,POSCTL,4
1654044912.453873,1049,1654044912,453533573,,True,True,False,True,POSCTL,4
1654044913.451681,1050,1654044913,451376331,,True,True,False,True,POSCTL,4
1654044914.4535606,1051,1654044914,453215720,,True,True,False,True,POSCTL,4
1654044915.4523904,1052,1654044915,452057719,,True,True,False,True,POSCTL,4
1654044916.4542613,1053,1654044916,453902533,,True,True,False,True,POSCTL,4
1654044917.4520833,1054,1654044917,451737144,,True,True,False,True,POSCTL,4
1654044918.4539316,1055,1654044918,453583217,,True,True,False,True,POSCTL,4
1654044919.4528275,1056,1654044919,452430476,,True,True,False,True,POSCTL,4
1654044920.454625,1057,1654044920,454243864,,True,True,False,True,POSCTL,4
1654044921.4525292,1058,1654044921,452110993,,True,True,False,True,POSCTL,4
1654044922.4523904,1059,1654044922,451944233,,True,True,False,True,POSCTL,4
1654044923.4532735,1060,1654044923,452790288,,True,True,False,True,POSCTL,4
1654044924.454077,1061,1654044924,453668454,,True,True,False,True,POSCTL,4
1654044925.45385,1062,1654044925,453425139,,True,True,False,True,POSCTL,4
1654044926.4528213,1063,1654044926,452320027,,True,True,False,True,POSCTL,4
1654044927.4546356,1064,1654044927,454156323,,True,True,False,True,POSCTL,4
1654044928.4523869,1065,1654044928,451967230,,True,True,False,True,POSCTL,4
1654044929.4541745,1066,1654044929,453785414,,True,True,False,True,POSCTL,4
1654044930.4540722,1067,1654044930,453642951,,True,True,False,True,POSCTL,4
1654044931.4529092,1068,1654044931,452458617,,True,True,False,True,POSCTL,4
1654044932.4547462,1069,1654044932,454304672,,True,True,False,True,POSCTL,4
1654044933.452678,1070,1654044933,452178282,,True,True,False,True,POSCTL,4
1654044934.453498,1071,1654044934,453018763,,True,True,False,True,POSCTL,4
1654044935.452264,1072,1654044935,451854374,,True,True,False,True,POSCTL,4
1654044936.4531772,1073,1654044936,452648910,,True,True,False,True,POSCTL,4
1654044937.45301,1074,1654044937,452541299,,True,True,False,True,POSCTL,4
1654044938.4538584,1075,1654044938,453368594,,True,True,False,True,POSCTL,4
1654044939.454573,1076,1654044939,454153446,,True,True,False,True,POSCTL,4
1654044940.455412,1077,1654044940,454977408,,True,True,False,True,POSCTL,4
1654044941.4542391,1078,1654044941,453907093,,True,True,False,True,POSCTL,4
1654044942.4539688,1079,1654044942,453659999,,True,True,False,True,POSCTL,4
1654044943.4548664,1080,1654044943,454541184,,True,True,False,True,POSCTL,4
1654044944.4536622,1081,1654044944,453329831,,True,True,False,True,POSCTL,4
1654044945.4544854,1082,1654044945,454134886,,True,True,False,True,POSCTL,4
1654044946.4543905,1083,1654044946,454031923,,True,True,False,True,POSCTL,4
1654044947.454127,1084,1654044947,453819070,,True,True,False,True,POSCTL,4
1654044948.4539711,1085,1654044948,453663922,,True,True,False,True,POSCTL,4
1654044949.4549568,1086,1654044949,454544810,,True,True,False,True,POSCTL,4
1654044950.4547276,1087,1654044950,454337809,,True,True,False,True,POSCTL,4
1654044951.4545102,1088,1654044951,454193975,,True,True,False,True,POSCTL,4
1654044952.454484,1089,1654044952,454127123,,True,True,False,True,POSCTL,4
1654044953.4522214,1090,1654044953,451895196,,True,True,False,True,POSCTL,4
1654044954.45507,1091,1654044954,454679214,,True,True,False,True,POSCTL,4
1654044955.4548788,1092,1654044955,454531843,,True,True,False,True,POSCTL,4
1654044956.452859,1093,1654044956,452430509,,True,True,False,True,POSCTL,4
1654044957.4547246,1094,1654044957,454269139,,True,True,False,True,POSCTL,4
1654044958.4545047,1095,1654044958,454061286,,True,True,False,True,POSCTL,4
1654044959.4552023,1096,1654044959,454870489,,True,True,False,True,POSCTL,4
1654044960.4541636,1097,1654044960,453794822,,True,True,False,True,POSCTL,4
1654044961.4529777,1098,1654044961,452599303,,True,True,False,True,POSCTL,4
1654044962.45275,1099,1654044962,452424636,,True,True,False,True,POSCTL,4
1654044963.4545617,1100,1654044963,454233246,,True,True,False,True,POSCTL,4
1654044964.4525619,1101,1654044964,452096468,,True,True,False,True,POSCTL,4
1654044965.4543998,1102,1654044965,453931782,,True,True,False,True,POSCTL,4
1654044966.4542272,1103,1654044966,453802189,,True,True,False,True,POSCTL,4
1654044967.4551287,1104,1654044967,454622373,,True,True,False,True,POSCTL,4
1654044968.453778,1105,1654044968,453451780,,True,True,False,True,POSCTL,4
1654044969.4526176,1106,1654044969,452299520,,True,True,False,True,POSCTL,4
1654044970.4524708,1107,1654044970,452133520,,True,True,False,True,POSCTL,4
1654044971.454336,1108,1654044971,453940389,,True,True,False,True,POSCTL,4
1654044972.4531333,1109,1654044972,452787167,,True,True,False,True,POSCTL,4
1654044973.4529357,1110,1654044973,452636907,,True,True,False,True,POSCTL,4
1654044974.4527931,1111,1654044974,452474591,,True,True,False,True,POSCTL,4
1654044975.4545724,1112,1654044975,454279943,,True,True,False,True,POSCTL,4
1654044976.4524372,1113,1654044976,452151127,,True,True,False,True,POSCTL,4
1654044977.455288,1114,1654044977,454952553,,True,True,False,True,POSCTL,4
1654044978.4532514,1115,1654044978,452837089,,True,True,False,True,POSCTL,4
1654044979.4542024,1116,1654044979,453708181,,True,True,False,True,POSCTL,4
1654044980.4548314,1117,1654044980,454498403,,True,True,False,True,POSCTL,4
1654044981.4556367,1118,1654044981,455296402,,True,True,False,True,POSCTL,4
1654044982.454568,1119,1654044982,454175272,,True,True,False,True,POSCTL,4
1654044983.4543717,1120,1654044983,454030290,,True,True,False,True,POSCTL,4
1654044984.4542751,1121,1654044984,453859197,,True,True,False,True,POSCTL,4
1654044985.4542017,1122,1654044985,453695789,,True,True,False,True,POSCTL,4
1654044986.4539936,1123,1654044986,453564751,,True,True,False,True,POSCTL,4
1654044987.452882,1124,1654044987,452421917,,True,True,False,True,POSCTL,4
1654044988.4556265,1125,1654044988,455182009,,True,True,False,True,POSCTL,4
