Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,master_pump.data,sampling_pump_a.data,sampling_pump_b.data,sampling_pump_c.data,main_channel.data,sampler_A.data,sampler_B.data,sampler_C.data
1654044370.7295454,15394,1654044370,728678226,,False,False,False,False,False,False,False,False
1654044370.762902,15395,1654044370,762078285,,False,False,False,False,False,False,False,False
1654044370.7961578,15396,1654044370,795376062,,False,False,False,False,False,False,False,False
1654044370.8293228,15397,1654044370,828696727,,False,False,False,False,False,False,False,False
1654044370.862613,15398,1654044370,862026453,,False,False,False,False,False,False,False,False
1654044370.8959801,15399,1654044370,895362854,,False,False,False,False,False,False,False,False
1654044370.9293332,15400,1654044370,928722381,,False,False,False,False,False,False,False,False
1654044370.9627135,15401,1654044370,962039232,,False,False,False,False,False,False,False,False
1654044370.9959571,15402,1654044370,995389461,,False,False,False,False,False,False,False,False
1654044371.0294316,15403,1654044371,28720855,,False,False,False,False,False,False,False,False
1654044371.0625503,15404,1654044371,62047481,,False,False,False,False,False,False,False,False
1654044371.0960536,15405,1654044371,95353603,,False,False,False,False,False,False,False,False
1654044371.1293812,15406,1654044371,128675937,,False,False,False,False,False,False,False,False
1654044371.1627784,15407,1654044371,162144422,,False,False,False,False,False,False,False,False
1654044371.1980307,15408,1654044371,195365667,,False,False,False,False,False,False,False,False
1654044371.229216,15409,1654044371,228655338,,False,False,False,False,False,False,False,False
1654044371.2630484,15410,1654044371,262052536,,False,False,False,False,False,False,False,False
1654044371.2961316,15411,1654044371,295391082,,False,False,False,False,False,False,False,False
1654044371.3295817,15412,1654044371,328799009,,False,False,False,False,False,False,False,False
1654044371.3627007,15413,1654044371,362077713,,False,False,False,False,False,False,False,False
1654044371.396157,15414,1654044371,395431995,,False,False,False,False,False,False,False,False
1654044371.4293318,15415,1654044371,428707361,,False,False,False,False,False,False,False,False
1654044371.4626663,15416,1654044371,462024688,,False,False,False,False,False,False,False,False
1654044371.496066,15417,1654044371,495444059,,False,False,False,False,False,False,False,False
1654044371.5293782,15418,1654044371,528696537,,False,False,False,False,False,False,False,False
1654044371.5629535,15419,1654044371,562178134,,False,False,False,False,False,False,False,False
1654044371.5964353,15420,1654044371,595454216,,False,False,False,False,False,False,False,False
1654044371.6293466,15421,1654044371,628690958,,False,False,False,False,False,False,False,False
1654044371.6629012,15422,1654044371,662073612,,False,False,False,False,False,False,False,False
1654044371.6963453,15423,1654044371,695466756,,False,False,False,False,False,False,False,False
1654044371.7293704,15424,1654044371,728714704,,False,False,False,False,False,False,False,False
1654044371.7630584,15425,1654044371,762180566,,False,False,False,False,False,False,False,False
1654044371.7960348,15426,1654044371,795440912,,False,False,False,False,False,False,False,False
1654044371.8294368,15427,1654044371,828704118,,False,False,False,False,False,False,False,False
1654044371.8632817,15428,1654044371,862126350,,False,False,False,False,False,False,False,False
1654044371.8963888,15429,1654044371,895523071,,False,False,False,False,False,False,False,False
1654044371.929366,15430,1654044371,928747415,,False,False,False,False,False,False,False,False
1654044371.9627993,15431,1654044371,962169885,,False,False,False,False,False,False,False,False
1654044371.9961057,15432,1654044371,995460748,,False,False,False,False,False,False,False,False
1654044372.029586,15433,1654044372,28675317,,False,False,False,False,False,False,False,False
1654044372.0627832,15434,1654044372,62061071,,False,False,False,False,False,False,False,False
1654044372.0959785,15435,1654044372,95335006,,False,False,False,False,False,False,False,False
1654044372.1293678,15436,1654044372,128764629,,False,False,False,False,False,False,False,False
1654044372.1627216,15437,1654044372,162106037,,False,False,False,False,False,False,False,False
1654044372.1959288,15438,1654044372,195381641,,False,False,False,False,False,False,False,False
1654044372.2294393,15439,1654044372,228703022,,False,False,False,False,False,False,False,False
1654044372.2627785,15440,1654044372,262072563,,False,False,False,False,False,False,False,False
1654044372.2960308,15441,1654044372,295464992,,False,False,False,False,False,False,False,False
1654044372.3296974,15442,1654044372,328773736,,False,False,False,False,False,False,False,False
1654044372.3627641,15443,1654044372,362023115,,False,False,False,False,False,False,False,False
1654044372.3959596,15444,1654044372,395452260,,False,False,False,False,False,False,False,False
1654044372.42969,15445,1654044372,428760766,,False,False,False,False,False,False,False,False
1654044372.4628732,15446,1654044372,462230682,,False,False,False,False,False,False,False,False
1654044372.4966514,15447,1654044372,495593309,,False,False,False,False,False,False,False,False
1654044372.5295818,15448,1654044372,528677940,,False,False,False,False,False,False,False,False
1654044372.562647,15449,1654044372,562084197,,False,False,False,False,False,False,False,False
1654044372.5963993,15450,1654044372,595350027,,False,False,False,False,False,False,False,False
1654044372.6296701,15451,1654044372,628691196,,False,False,False,False,False,False,False,False
1654044372.6627219,15452,1654044372,662074327,,False,False,False,False,False,False,False,False
1654044372.6962347,15453,1654044372,695367336,,False,False,False,False,False,False,False,False
1654044372.7293622,15454,1654044372,728698253,,False,False,False,False,False,False,False,False
1654044372.7627308,15455,1654044372,762142181,,False,False,False,False,False,False,False,False
1654044372.7966654,15456,1654044372,795450210,,False,False,False,False,False,False,False,False
1654044372.8295457,15457,1654044372,828812837,,False,False,False,False,False,False,False,False
1654044372.8630188,15458,1654044372,862040281,,False,False,False,False,False,False,False,False
1654044372.8965867,15459,1654044372,895758152,,False,False,False,False,False,False,False,False
1654044372.929452,15460,1654044372,928814411,,False,False,False,False,False,False,False,False
1654044372.9627807,15461,1654044372,962163686,,False,False,False,False,False,False,False,False
1654044372.9962883,15462,1654044372,995520114,,False,False,False,False,False,False,False,False
1654044373.0294073,15463,1654044373,28687000,,False,False,False,False,False,False,False,False
1654044373.0625515,15464,1654044373,62010526,,False,False,False,False,False,False,False,False
1654044373.0963225,15465,1654044373,95360517,,False,False,False,False,False,False,False,False
1654044373.1293209,15466,1654044373,128736257,,False,False,False,False,False,False,False,False
1654044373.1626554,15467,1654044373,162093877,,False,False,False,False,False,False,False,False
1654044373.196249,15468,1654044373,195379495,,False,False,False,False,False,False,False,False
1654044373.2292879,15469,1654044373,228711128,,False,False,False,False,False,False,False,False
1654044373.2632318,15470,1654044373,262137889,,False,False,False,False,False,False,False,False
1654044373.2968776,15471,1654044373,295417785,,False,False,False,False,False,False,False,False
1654044373.3293407,15472,1654044373,328695774,,False,False,False,False,False,False,False,False
1654044373.3626275,15473,1654044373,362056016,,False,False,False,False,False,False,False,False
1654044373.3960152,15474,1654044373,395353078,,False,False,False,False,False,False,False,False
1654044373.4294841,15475,1654044373,428780555,,False,False,False,False,False,False,False,False
1654044373.4628365,15476,1654044373,462191343,,False,False,False,False,False,False,False,False
1654044373.4968777,15477,1654044373,495530128,,False,False,False,False,False,False,False,False
1654044373.5295,15478,1654044373,528741836,,False,False,False,False,False,False,False,False
1654044373.5629246,15479,1654044373,562023401,,False,False,False,False,False,False,False,False
1654044373.5960302,15480,1654044373,595408916,,False,False,False,False,False,False,False,False
1654044373.6293983,15481,1654044373,628794670,,False,False,False,False,False,False,False,False
1654044373.6629465,15482,1654044373,662117004,,False,False,False,False,False,False,False,False
1654044373.6968713,15483,1654044373,695555686,,False,False,False,False,False,False,False,False
1654044373.7292778,15484,1654044373,728695869,,False,False,False,False,False,False,False,False
1654044373.7626126,15485,1654044373,762035608,,False,False,False,False,False,False,False,False
1654044373.7959187,15486,1654044373,795351743,,False,False,False,False,False,False,False,False
1654044373.829894,15487,1654044373,828711986,,False,False,False,False,False,False,False,False
1654044373.8640645,15488,1654044373,862104654,,False,False,False,False,False,False,False,False
1654044373.896552,15489,1654044373,895749568,,False,False,False,False,False,False,False,False
1654044373.9292593,15490,1654044373,928610086,,False,False,False,False,False,False,False,False
1654044373.9626713,15491,1654044373,962082624,,False,False,False,False,False,False,False,False
1654044373.9960928,15492,1654044373,995463609,,False,False,False,False,False,False,False,False
1654044374.0293455,15493,1654044374,28741836,,False,False,False,False,False,False,False,False
1654044374.0631554,15494,1654044374,62157154,,False,False,False,False,False,False,False,False
1654044374.0962927,15495,1654044374,95448493,,False,False,False,False,False,False,False,False
1654044374.1294885,15496,1654044374,128706216,,False,False,False,False,False,False,False,False
1654044374.1627576,15497,1654044374,162094354,,False,False,False,False,False,False,False,False
1654044374.1958485,15498,1654044374,195341825,,False,False,False,False,False,False,False,False
1654044374.22938,15499,1654044374,228791236,,False,False,False,False,False,False,False,False
1654044374.2629852,15500,1654044374,262087821,,False,False,False,False,False,False,False,False
1654044374.2964594,15501,1654044374,295476913,,False,False,False,False,False,False,False,False
1654044374.3295705,15502,1654044374,328688144,,False,False,False,False,False,False,False,False
1654044374.3625512,15503,1654044374,362000465,,False,False,False,False,False,False,False,False
1654044374.395891,15504,1654044374,395385742,,False,False,False,False,False,False,False,False
1654044374.429694,15505,1654044374,428738117,,False,False,False,False,False,False,False,False
1654044374.462604,15506,1654044374,462060213,,False,False,False,False,False,False,False,False
1654044374.497,15507,1654044374,495458602,,False,False,False,False,False,False,False,False
1654044374.52934,15508,1654044374,528704881,,False,False,False,False,False,False,False,False
1654044374.562723,15509,1654044374,562044143,,False,False,False,False,False,False,False,False
1654044374.5959606,15510,1654044374,595351457,,False,False,False,False,False,False,False,False
1654044374.6293278,15511,1654044374,628697633,,False,False,False,False,False,False,False,False
1654044374.662793,15512,1654044374,662041664,,False,False,False,False,False,False,False,False
1654044374.6959958,15513,1654044374,695449352,,False,False,False,False,False,False,False,False
1654044374.7296796,15514,1654044374,728741407,,False,False,False,False,False,False,False,False
1654044374.762695,15515,1654044374,762041091,,False,False,False,False,False,False,False,False
1654044374.7961843,15516,1654044374,795326948,,False,False,False,False,False,False,False,False
1654044374.8294775,15517,1654044374,828905105,,False,False,False,False,False,False,False,False
1654044374.8625574,15518,1654044374,862035512,,False,False,False,False,False,False,False,False
1654044374.8960323,15519,1654044374,895424365,,False,False,False,False,False,False,False,False
1654044374.929302,15520,1654044374,928692340,,False,False,False,False,False,False,False,False
1654044374.9626172,15521,1654044374,962066411,,False,False,False,False,False,False,False,False
1654044374.9961057,15522,1654044374,995531320,,False,False,False,False,False,False,False,False
1654044375.0294333,15523,1654044375,28768062,,False,False,False,False,False,False,False,False
1654044375.0627496,15524,1654044375,62163114,,False,False,False,False,False,False,False,False
1654044375.096356,15525,1654044375,95522880,,False,False,False,False,False,False,False,False
1654044375.1293437,15526,1654044375,128738403,,False,False,False,False,False,False,False,False
1654044375.1630557,15527,1654044375,162109613,,False,False,False,False,False,False,False,False
1654044375.195875,15528,1654044375,195351600,,False,False,False,False,False,False,False,False
1654044375.2294695,15529,1654044375,228769540,,False,False,False,False,False,False,False,False
1654044375.2629595,15530,1654044375,262133598,,False,False,False,False,False,False,False,False
1654044375.297015,15531,1654044375,295473098,,False,False,False,False,False,False,False,False
1654044375.32937,15532,1654044375,328743934,,False,False,False,False,False,False,False,False
1654044375.3627481,15533,1654044375,362080335,,False,False,False,False,False,False,False,False
1654044375.3960664,15534,1654044375,395426273,,False,False,False,False,False,False,False,False
1654044375.4293122,15535,1654044375,428643941,,False,False,False,False,False,False,False,False
1654044375.4627612,15536,1654044375,462051153,,False,False,False,False,False,False,False,False
1654044375.4960115,15537,1654044375,495334148,,False,False,False,False,False,False,False,False
1654044375.5297153,15538,1654044375,528737783,,False,False,False,False,False,False,False,False
1654044375.5625784,15539,1654044375,562012672,,False,False,False,False,False,False,False,False
1654044375.5966132,15540,1654044375,595604419,,False,False,False,False,False,False,False,False
1654044375.629582,15541,1654044375,628738880,,False,False,False,False,False,False,False,False
1654044375.6628637,15542,1654044375,662221670,,False,False,False,False,False,False,False,False
1654044375.696441,15543,1654044375,695759296,,False,False,False,False,False,False,False,False
1654044375.7293909,15544,1654044375,728718996,,False,False,False,False,False,False,False,False
1654044375.763071,15545,1654044375,762129068,,False,False,False,False,False,False,False,False
1654044375.7963796,15546,1654044375,795560121,,False,False,False,False,False,False,False,False
1654044375.8293781,15547,1654044375,828738212,,False,False,False,False,False,False,False,False
1654044375.862877,15548,1654044375,862097263,,False,False,False,False,False,False,False,False
1654044375.8965046,15549,1654044375,895869255,,False,False,False,False,False,False,False,False
1654044375.9293313,15550,1654044375,928685426,,False,False,False,False,False,False,False,False
1654044375.9635582,15551,1654044375,962302446,,False,False,False,False,False,False,False,False
1654044375.9959614,15552,1654044375,995326519,,False,False,False,False,False,False,False,False
1654044376.0294905,15553,1654044376,28738260,,False,False,False,False,False,False,False,False
1654044376.0626833,15554,1654044376,62063932,,False,False,False,False,False,False,False,False
1654044376.0960426,15555,1654044376,95388412,,False,False,False,False,False,False,False,False
1654044376.1291518,15556,1654044376,128644943,,False,False,False,False,False,False,False,False
1654044376.1623402,15557,1654044376,161924362,,False,False,False,False,False,False,False,False
1654044376.1957173,15558,1654044376,195282459,,False,False,False,False,False,False,False,False
1654044376.2289743,15559,1654044376,228547811,,False,False,False,False,False,False,False,False
1654044376.2624152,15560,1654044376,261928796,,False,False,False,False,False,False,False,False
1654044376.2956505,15561,1654044376,295260906,,False,False,False,False,False,False,False,False
1654044376.3290503,15562,1654044376,328564882,,False,False,False,False,False,False,False,False
1654044376.3623924,15563,1654044376,361929655,,False,False,False,False,False,False,False,False
1654044376.3960907,15564,1654044376,395374774,,False,False,False,False,False,False,False,False
1654044376.4289925,15565,1654044376,428572177,,False,False,False,False,False,False,False,False
1654044376.462572,15566,1654044376,462035179,,False,False,False,False,False,False,False,False
1654044376.4956522,15567,1654044376,495230674,,False,False,False,False,False,False,False,False
1654044376.5291326,15568,1654044376,528573989,,False,False,False,False,False,False,False,False
1654044376.5624087,15569,1654044376,561966657,,False,False,False,False,False,False,False,False
1654044376.5957756,15570,1654044376,595237016,,False,False,False,False,False,False,False,False
1654044376.6291842,15571,1654044376,628586292,,False,False,False,False,False,False,False,False
1654044376.6623995,15572,1654044376,661887168,,False,False,False,False,False,False,False,False
1654044376.6959946,15573,1654044376,695251464,,False,False,False,False,False,False,False,False
1654044376.7290652,15574,1654044376,728609085,,False,False,False,False,False,False,False,False
1654044376.7623045,15575,1654044376,761866331,,False,False,False,False,False,False,False,False
1654044376.7957451,15576,1654044376,795249223,,False,False,False,False,False,False,False,False
1654044376.829152,15577,1654044376,828641653,,False,False,False,False,False,False,False,False
1654044376.8623414,15578,1654044376,861962795,,False,False,False,False,False,False,False,False
1654044376.8956633,15579,1654044376,895247936,,False,False,False,False,False,False,False,False
1654044376.9290457,15580,1654044376,928537845,,False,False,False,False,False,False,False,False
1654044376.9622877,15581,1654044376,961890697,,False,False,False,False,False,False,False,False
1654044376.9959238,15582,1654044376,995283603,,False,False,False,False,False,False,False,False
1654044377.029191,15583,1654044377,28568267,,False,False,False,False,False,False,False,False
1654044377.062344,15584,1654044377,61877965,,False,False,False,False,False,False,False,False
1654044377.0957782,15585,1654044377,95230102,,False,False,False,False,False,False,False,False
1654044377.1289554,15586,1654044377,128572940,,False,False,False,False,False,False,False,False
1654044377.162337,15587,1654044377,161943197,,False,False,False,False,False,False,False,False
1654044377.1963181,15588,1654044377,195231676,,False,False,False,False,False,False,False,False
1654044377.2293916,15589,1654044377,228656291,,False,False,False,False,False,False,False,False
1654044377.2623584,15590,1654044377,261872291,,False,False,False,False,False,False,False,False
1654044377.295716,15591,1654044377,295280218,,False,False,False,False,False,False,False,False
1654044377.3290122,15592,1654044377,328532695,,False,False,False,False,False,False,False,False
1654044377.3624349,15593,1654044377,361974954,,False,False,False,False,False,False,False,False
1654044377.3959832,15594,1654044377,395240306,,False,False,False,False,False,False,False,False
1654044377.4291916,15595,1654044377,428544998,,False,False,False,False,False,False,False,False
1654044377.4623728,15596,1654044377,461899042,,False,False,False,False,False,False,False,False
1654044377.4958735,15597,1654044377,495382785,,False,False,False,False,False,False,False,False
1654044377.529141,15598,1654044377,528620481,,False,False,False,False,False,False,False,False
1654044377.562529,15599,1654044377,561882257,,False,False,False,False,False,False,False,False
1654044377.5957065,15600,1654044377,595247268,,False,False,False,False,False,False,False,False
1654044377.6289485,15601,1654044377,628541707,,False,False,False,False,False,False,False,False
1654044377.6622972,15602,1654044377,661911010,,False,False,False,False,False,False,False,False
1654044377.6957448,15603,1654044377,695286273,,False,False,False,False,False,False,False,False
1654044377.729065,15604,1654044377,728546619,,False,False,False,False,False,False,False,False
1654044377.762431,15605,1654044377,761984109,,False,False,False,False,False,False,False,False
1654044377.7956727,15606,1654044377,795262098,,False,False,False,False,False,False,False,False
1654044377.829186,15607,1654044377,828532934,,False,False,False,False,False,False,False,False
1654044377.8623414,15608,1654044377,861865758,,False,False,False,False,False,False,False,False
1654044377.895773,15609,1654044377,895280122,,False,False,False,False,False,False,False,False
1654044377.9290547,15610,1654044377,928533792,,False,False,False,False,False,False,False,False
1654044377.9625883,15611,1654044377,961887598,,False,False,False,False,False,False,False,False
1654044377.9955966,15612,1654044377,995200872,,False,False,False,False,False,False,False,False
1654044378.029079,15613,1654044378,28550386,,False,False,False,False,False,False,False,False
1654044378.0627809,15614,1654044378,61926841,,False,False,False,False,False,False,False,False
1654044378.0959742,15615,1654044378,95295190,,False,False,False,False,False,False,False,False
1654044378.129029,15616,1654044378,128573894,,False,False,False,False,False,False,False,False
1654044378.162561,15617,1654044378,161886215,,False,False,False,False,False,False,False,False
1654044378.1962533,15618,1654044378,195275306,,False,False,False,False,False,False,False,False
1654044378.2292922,15619,1654044378,228555440,,False,False,False,False,False,False,False,False
1654044378.2623959,15620,1654044378,261904716,,False,False,False,False,False,False,False,False
1654044378.2962513,15621,1654044378,295269489,,False,False,False,False,False,False,False,False
1654044378.3289614,15622,1654044378,328554153,,False,False,False,False,False,False,False,False
1654044378.3623965,15623,1654044378,361902952,,False,False,False,False,False,False,False,False
1654044378.3956075,15624,1654044378,395233869,,False,False,False,False,False,False,False,False
1654044378.4290206,15625,1654044378,428586006,,False,False,False,False,False,False,False,False
1654044378.4624922,15626,1654044378,462003707,,False,False,False,False,False,False,False,False
1654044378.4957376,15627,1654044378,495224237,,False,False,False,False,False,False,False,False
1654044378.5290537,15628,1654044378,528565645,,False,False,False,False,False,False,False,False
1654044378.5623732,15629,1654044378,561879634,,False,False,False,False,False,False,False,False
1654044378.5960808,15630,1654044378,595417022,,False,False,False,False,False,False,False,False
1654044378.6290793,15631,1654044378,628584623,,False,False,False,False,False,False,False,False
1654044378.6624362,15632,1654044378,662020444,,False,False,False,False,False,False,False,False
1654044378.6957242,15633,1654044378,695270299,,False,False,False,False,False,False,False,False
1654044378.7290905,15634,1654044378,728615283,,False,False,False,False,False,False,False,False
1654044378.7623913,15635,1654044378,761949300,,False,False,False,False,False,False,False,False
1654044378.796145,15636,1654044378,795264005,,False,False,False,False,False,False,False,False
1654044378.829032,15637,1654044378,828624486,,False,False,False,False,False,False,False,False
1654044378.8626597,15638,1654044378,861998319,,False,False,False,False,False,False,False,False
1654044378.895878,15639,1654044378,895182847,,False,False,False,False,False,False,False,False
1654044378.9291332,15640,1654044378,928585767,,False,False,False,False,False,False,False,False
1654044378.9625962,15641,1654044378,961886882,,False,False,False,False,False,False,False,False
1654044378.9957242,15642,1654044378,995219945,,False,False,False,False,False,False,False,False
1654044379.0292327,15643,1654044379,28533935,,False,False,False,False,False,False,False,False
1654044379.062332,15644,1654044379,61862707,,False,False,False,False,False,False,False,False
1654044379.0959601,15645,1654044379,95238924,,False,False,False,False,False,False,False,False
1654044379.129242,15646,1654044379,128618717,,False,False,False,False,False,False,False,False
1654044379.1623793,15647,1654044379,161878824,,False,False,False,False,False,False,False,False
1654044379.1960301,15648,1654044379,195268392,,False,False,False,False,False,False,False,False
1654044379.228987,15649,1654044379,228572845,,False,False,False,False,False,False,False,False
1654044379.262334,15650,1654044379,261845827,,False,False,False,False,False,False,False,False
1654044379.2956965,15651,1654044379,295246124,,False,False,False,False,False,False,False,False
1654044379.3290865,15652,1654044379,328570365,,False,False,False,False,False,False,False,False
1654044379.3623152,15653,1654044379,361920356,,False,False,False,False,False,False,False,False
1654044379.3957977,15654,1654044379,395291328,,False,False,False,False,False,False,False,False
1654044379.4292123,15655,1654044379,428562641,,False,False,False,False,False,False,False,False
1654044379.4623876,15656,1654044379,461967468,,False,False,False,False,False,False,False,False
1654044379.4961307,15657,1654044379,495286226,,False,False,False,False,False,False,False,False
1654044379.5290277,15658,1654044379,528598785,,False,False,False,False,False,False,False,False
1654044379.5624743,15659,1654044379,561843633,,False,False,False,False,False,False,False,False
1654044379.5958273,15660,1654044379,595269203,,False,False,False,False,False,False,False,False
1654044379.62922,15661,1654044379,628556251,,False,False,False,False,False,False,False,False
1654044379.6624272,15662,1654044379,661925315,,False,False,False,False,False,False,False,False
1654044379.696244,15663,1654044379,695236682,,False,False,False,False,False,False,False,False
1654044379.7290077,15664,1654044379,728528022,,False,False,False,False,False,False,False,False
1654044379.7622685,15665,1654044379,761891126,,False,False,False,False,False,False,False,False
1654044379.796178,15666,1654044379,795233488,,False,False,False,False,False,False,False,False
1654044379.8289986,15667,1654044379,828557014,,False,False,False,False,False,False,False,False
1654044379.8623202,15668,1654044379,861936330,,False,False,False,False,False,False,False,False
1654044379.8956308,15669,1654044379,895246028,,False,False,False,False,False,False,False,False
1654044379.928955,15670,1654044379,928538084,,False,False,False,False,False,False,False,False
1654044379.9623234,15671,1654044379,961965084,,False,False,False,False,False,False,False,False
1654044379.9956148,15672,1654044379,995234489,,False,False,False,False,False,False,False,False
1654044380.0291257,15673,1654044380,28577089,,False,False,False,False,False,False,False,False
1654044380.0623078,15674,1654044380,61905860,,False,False,False,False,False,False,False,False
1654044380.0956523,15675,1654044380,95241785,,False,False,False,False,False,False,False,False
1654044380.1291678,15676,1654044380,128558635,,False,False,False,False,False,False,False,False
1654044380.1622775,15677,1654044380,161882638,,False,False,False,False,False,False,False,False
1654044380.1956515,15678,1654044380,195269823,,False,False,False,False,False,False,False,False
1654044380.229223,15679,1654044380,228564739,,False,False,False,False,False,False,False,False
1654044380.2625978,15680,1654044380,261924028,,False,False,False,False,False,False,False,False
1654044380.2959034,15681,1654044380,295397043,,False,False,False,False,False,False,False,False
1654044380.3292165,15682,1654044380,328574657,,False,False,False,False,False,False,False,False
1654044380.3623092,15683,1654044380,361923933,,False,False,False,False,False,False,False,False
1654044380.39562,15684,1654044380,395223855,,False,False,False,False,False,False,False,False
1654044380.4291902,15685,1654044380,428575754,,False,False,False,False,False,False,False,False
1654044380.462384,15686,1654044380,461916446,,False,False,False,False,False,False,False,False
1654044380.4957392,15687,1654044380,495232820,,False,False,False,False,False,False,False,False
1654044380.5293427,15688,1654044380,528551340,,False,False,False,False,False,False,False,False
1654044380.5625734,15689,1654044380,561872959,,False,False,False,False,False,False,False,False
1654044380.5957897,15690,1654044380,595201969,,False,False,False,False,False,False,False,False
1654044380.6290793,15691,1654044380,628551959,,False,False,False,False,False,False,False,False
1654044380.6625333,15692,1654044380,661909103,,False,False,False,False,False,False,False,False
1654044380.6961522,15693,1654044380,695264816,,False,False,False,False,False,False,False,False
1654044380.7289922,15694,1654044380,728586196,,False,False,False,False,False,False,False,False
1654044380.7622988,15695,1654044380,761893033,,False,False,False,False,False,False,False,False
1654044380.7956603,15696,1654044380,795239210,,False,False,False,False,False,False,False,False
1654044380.8291402,15697,1654044380,828598737,,False,False,False,False,False,False,False,False
1654044380.8625815,15698,1654044380,861956596,,False,False,False,False,False,False,False,False
1654044380.8956637,15699,1654044380,895248413,,False,False,False,False,False,False,False,False
1654044380.9289477,15700,1654044380,928555488,,False,False,False,False,False,False,False,False
1654044380.9623368,15701,1654044380,961879014,,False,False,False,False,False,False,False,False
1654044380.9956603,15702,1654044380,995224714,,False,False,False,False,False,False,False,False
1654044381.0289934,15703,1654044381,28592348,,False,False,False,False,False,False,False,False
1654044381.0624847,15704,1654044381,61875820,,False,False,False,False,False,False,False,False
1654044381.095744,15705,1654044381,95262765,,False,False,False,False,False,False,False,False
1654044381.1296115,15706,1654044381,128796339,,False,False,False,False,False,False,False,False
1654044381.163074,15707,1654044381,162111282,,False,False,False,False,False,False,False,False
1654044381.1966696,15708,1654044381,195643901,,False,False,False,False,False,False,False,False
1654044381.2292428,15709,1654044381,228679895,,False,False,False,False,False,False,False,False
1654044381.2628477,15710,1654044381,262309312,,False,False,False,False,False,False,False,False
1654044381.296364,15711,1654044381,295488834,,False,False,False,False,False,False,False,False
1654044381.3297186,15712,1654044381,328803062,,False,False,False,False,False,False,False,False
1654044381.362605,15713,1654044381,362012624,,False,False,False,False,False,False,False,False
1654044381.3961864,15714,1654044381,395352602,,False,False,False,False,False,False,False,False
1654044381.429535,15715,1654044381,428728580,,False,False,False,False,False,False,False,False
1654044381.46317,15716,1654044381,462104082,,False,False,False,False,False,False,False,False
1654044381.4963713,15717,1654044381,495515823,,False,False,False,False,False,False,False,False
1654044381.529442,15718,1654044381,528830528,,False,False,False,False,False,False,False,False
1654044381.5625942,15719,1654044381,562038898,,False,False,False,False,False,False,False,False
1654044381.5962226,15720,1654044381,595428466,,False,False,False,False,False,False,False,False
1654044381.6294534,15721,1654044381,628708600,,False,False,False,False,False,False,False,False
1654044381.6626232,15722,1654044381,662046670,,False,False,False,False,False,False,False,False
1654044381.6976445,15723,1654044381,695363283,,False,False,False,False,False,False,False,False
1654044381.729305,15724,1654044381,728693962,,False,False,False,False,False,False,False,False
1654044381.7629468,15725,1654044381,762050390,,False,False,False,False,False,False,False,False
1654044381.7961664,15726,1654044381,795384168,,False,False,False,False,False,False,False,False
1654044381.8296824,15727,1654044381,828836917,,False,False,False,False,False,False,False,False
1654044381.8631568,15728,1654044381,862088680,,False,False,False,False,False,False,False,False
1654044381.8964322,15729,1654044381,895448684,,False,False,False,False,False,False,False,False
1654044381.929397,15730,1654044381,928696632,,False,False,False,False,False,False,False,False
1654044381.9629679,15731,1654044381,962092876,,False,False,False,False,False,False,False,False
1654044381.9962642,15732,1654044381,995337009,,False,False,False,False,False,False,False,False
1654044382.0293512,15733,1654044382,28713464,,False,False,False,False,False,False,False,False
1654044382.0627573,15734,1654044382,62154531,,False,False,False,False,False,False,False,False
1654044382.098712,15735,1654044382,95516920,,False,False,False,False,False,False,False,False
1654044382.129379,15736,1654044382,128758192,,False,False,False,False,False,False,False,False
1654044382.162569,15737,1654044382,162027835,,False,False,False,False,False,False,False,False
1654044382.1960933,15738,1654044382,195358037,,False,False,False,False,False,False,False,False
1654044382.2296562,15739,1654044382,228793382,,False,False,False,False,False,False,False,False
1654044382.2628477,15740,1654044382,262076854,,False,False,False,False,False,False,False,False
1654044382.2966247,15741,1654044382,295507431,,False,False,False,False,False,False,False,False
1654044382.3295114,15742,1654044382,328743934,,False,False,False,False,False,False,False,False
1654044382.3625832,15743,1654044382,361991643,,False,False,False,False,False,False,False,False
1654044382.3964272,15744,1654044382,395352125,,False,False,False,False,False,False,False,False
1654044382.4293134,15745,1654044382,428723096,,False,False,False,False,False,False,False,False
1654044382.462887,15746,1654044382,462119340,,False,False,False,False,False,False,False,False
1654044382.4961164,15747,1654044382,495525360,,False,False,False,False,False,False,False,False
1654044382.5294921,15748,1654044382,528744935,,False,False,False,False,False,False,False,False
1654044382.5626113,15749,1654044382,562051057,,False,False,False,False,False,False,False,False
1654044382.5962229,15750,1654044382,595405101,,False,False,False,False,False,False,False,False
1654044382.6296997,15751,1654044382,628732681,,False,False,False,False,False,False,False,False
1654044382.6627123,15752,1654044382,662039995,,False,False,False,False,False,False,False,False
1654044382.6960104,15753,1654044382,695419788,,False,False,False,False,False,False,False,False
1654044382.7296624,15754,1654044382,728748798,,False,False,False,False,False,False,False,False
1654044382.762607,15755,1654044382,762008666,,False,False,False,False,False,False,False,False
1654044382.7965286,15756,1654044382,795412063,,False,False,False,False,False,False,False,False
1654044382.8293889,15757,1654044382,828693866,,False,False,False,False,False,False,False,False
1654044382.8630075,15758,1654044382,862072467,,False,False,False,False,False,False,False,False
1654044382.8963866,15759,1654044382,895403146,,False,False,False,False,False,False,False,False
1654044382.9294505,15760,1654044382,928653001,,False,False,False,False,False,False,False,False
