Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15,channels_16,channels_17
1654044490.752287,12528,1654044490,735224256,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044490.8010256,12529,1654044490,778222976,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044490.8511038,12530,1654044490,842222976,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044490.901142,12531,1654044490,884221440,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044490.9522219,12532,1654044490,927221440,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.000005,12533,1654044490,991221440,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.0509555,12534,1654044491,34221440,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.101036,12535,1654044491,98219904,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.1512945,12536,1654044491,140219904,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.2013485,12537,1654044491,182219392,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.252049,12538,1654044491,226219392,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.2986047,12539,1654044491,290219392,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.3500738,12540,1654044491,332219392,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.4011803,12541,1654044491,397219136,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.4550245,12542,1654044491,439219136,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.498312,12543,1654044491,481221184,,40,1494,1494,1371,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.55335,12544,1654044491,545221184,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.6010525,12545,1654044491,588220928,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.6519847,12546,1654044491,631220928,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.7002401,12547,1654044491,695223744,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.7509956,12548,1654044491,737223744,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.7982006,12549,1654044491,780226560,,40,1494,1494,1371,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.8520877,12550,1654044491,844226560,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.9012814,12551,1654044491,887226560,,40,1494,1494,1371,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044491.951981,12552,1654044491,930226560,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.0009604,12553,1654044491,994226048,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.051947,12554,1654044492,36226048,,40,1494,1494,1372,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.1004257,12555,1654044492,79228608,,40,1494,1494,1371,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.1519692,12556,1654044492,142228608,,40,1494,1494,1371,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.200003,12557,1654044492,186232704,,40,1494,1494,1370,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.2518976,12558,1654044492,228232704,,40,1494,1494,1370,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.3000047,12559,1654044492,291236800,,40,1494,1494,1368,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.3520067,12560,1654044492,335236800,,40,1494,1494,1368,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.4000645,12561,1654044492,378241152,,40,1494,1494,1367,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.4530005,12562,1654044492,442241152,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.5025249,12563,1654044492,483242944,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.5523334,12564,1654044492,532242944,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.6009521,12565,1654044492,591247040,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.651854,12566,1654044492,633247040,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.7018328,12567,1654044492,697246528,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.7518961,12568,1654044492,739246528,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.8001852,12569,1654044492,783250624,,40,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.8518388,12570,1654044492,847250624,,40,1494,1494,1365,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.903058,12571,1654044492,889248832,,40,1494,1494,1365,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.9519377,12572,1654044492,931248832,,40,1494,1494,1365,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044492.9999037,12573,1654044492,996251392,,40,1494,1494,1364,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.0518034,12574,1654044493,39251392,,40,1494,1494,1361,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.0999937,12575,1654044493,81255232,,40,1494,1494,1358,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.1508265,12576,1654044493,145255232,,40,1494,1494,1355,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.1988368,12577,1654044493,188257024,,40,1494,1494,1354,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.2507405,12578,1654044493,231257024,,40,1494,1494,1353,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.3009696,12579,1654044493,295257792,,40,1494,1494,1351,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.3517876,12580,1654044493,337257792,,40,1494,1494,1351,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.4010136,12581,1654044493,379257536,,40,1494,1494,1350,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.453971,12582,1654044493,444257536,,40,1494,1494,1349,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.5000381,12583,1654044493,487257024,,40,1494,1494,1349,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.5517094,12584,1654044493,530257024,,40,1494,1494,1349,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.600767,12585,1654044493,592256000,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.6497211,12586,1654044493,636256000,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.7009134,12587,1654044493,679255232,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.7520587,12588,1654044493,743255232,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.799852,12589,1654044493,785259072,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.8526165,12590,1654044493,828259072,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.9008753,12591,1654044493,891258304,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.95169,12592,1654044493,934258304,,40,1494,1494,1348,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044493.9997296,12593,1654044493,978261376,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.0516505,12594,1654044494,41261376,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.0996864,12595,1654044494,83263424,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.1517239,12596,1654044494,126263424,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.1996744,12597,1654044494,190267008,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.2516108,12598,1654044494,234267008,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.2997546,12599,1654044494,298271360,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.3507102,12600,1654044494,339271360,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.399069,12601,1654044494,382272896,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.4516532,12602,1654044494,446272896,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.5019643,12603,1654044494,489271360,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.551667,12604,1654044494,531271360,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.599631,12605,1654044494,595274432,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.6525917,12606,1654044494,639274432,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.7008128,12607,1654044494,680274432,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.7519076,12608,1654044494,745274432,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.8006153,12609,1654044494,787273152,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.8515744,12610,1654044494,831273152,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.90072,12611,1654044494,895277504,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.9505386,12612,1654044494,936277504,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044494.9988754,12613,1654044494,979276224,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.050523,12614,1654044495,43276224,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.100652,12615,1654044495,87276992,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.1514556,12616,1654044495,129276992,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.1987035,12617,1654044495,193278528,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.2504103,12618,1654044495,235278528,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.301255,12619,1654044495,278283136,,40,1494,1494,1347,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.3504689,12620,1654044495,341283136,,39,1494,1494,1366,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.4014173,12621,1654044495,385281600,,39,1494,1494,1384,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.4543414,12622,1654044495,427281600,,39,1494,1494,1398,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.5026014,12623,1654044495,491284672,,39,1494,1494,1415,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.552631,12624,1654044495,533284672,,39,1494,1494,1415,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.601487,12625,1654044495,577283392,,39,1494,1494,1417,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.6516054,12626,1654044495,640283392,,40,1494,1494,1418,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.6992984,12627,1654044495,683282112,,39,1494,1494,1435,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.7503936,12628,1654044495,747282112,,39,1494,1494,1444,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.7988493,12629,1654044495,790283904,,40,1494,1494,1444,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.8523068,12630,1654044495,832283904,,40,1494,1494,1454,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.9004934,12631,1654044495,896287232,,40,1494,1494,1462,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.9514368,12632,1654044495,939287232,,40,1494,1494,1470,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044495.9986856,12633,1654044495,982290304,,40,1494,1494,1473,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.0513403,12634,1654044496,46290304,,40,1494,1494,1482,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.1005232,12635,1654044496,88290304,,40,1494,1494,1484,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.150466,12636,1654044496,131290304,,40,1494,1494,1492,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.2014852,12637,1654044496,195288768,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.2522821,12638,1654044496,238288768,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.3003986,12639,1654044496,280291840,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.352402,12640,1654044496,345291840,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.401304,12641,1654044496,387290304,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.4533226,12642,1654044496,430290304,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.5004869,12643,1654044496,495290560,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.5512977,12644,1654044496,536290560,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.600302,12645,1654044496,579293632,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.6512303,12646,1654044496,643293632,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.7005968,12647,1654044496,685297984,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.7512534,12648,1654044496,729297984,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.7984788,12649,1654044496,793300288,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.8501418,12650,1654044496,835300288,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.9014919,12651,1654044496,878300032,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044496.951495,12652,1654044496,941300032,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.00027,12653,1654044496,985302848,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.0501547,12654,1654044497,27302848,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.1028523,12655,1654044497,91302592,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.1512468,12656,1654044497,133302592,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.200185,12657,1654044497,197306944,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.2521603,12658,1654044497,241306944,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.3020325,12659,1654044497,283306688,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.3501139,12660,1654044497,347306688,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.4012501,12661,1654044497,389307968,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.4540935,12662,1654044497,433307968,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.499231,12663,1654044497,497307200,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.550451,12664,1654044497,539307200,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.6001108,12665,1654044497,581311296,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.6520324,12666,1654044497,623311296,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.699316,12667,1654044497,688313088,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.7510366,12668,1654044497,730313088,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.7990968,12669,1654044497,795312576,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.851006,12670,1654044497,838312576,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.900119,12671,1654044497,880316672,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044497.951126,12672,1654044497,943316672,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.000119,12673,1654044497,986320768,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.052145,12674,1654044498,30320768,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.1031656,12675,1654044498,94321024,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.1520696,12676,1654044498,136321024,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.2009988,12677,1654044498,179323584,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.2529964,12678,1654044498,242323584,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.3000796,12679,1654044498,285326144,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.3510022,12680,1654044498,329326144,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.4009497,12681,1654044498,392331264,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.4529276,12682,1654044498,435331264,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.4994142,12683,1654044498,477333056,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.5509007,12684,1654044498,541333056,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.6002598,12685,1654044498,585335872,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.6508663,12686,1654044498,626335872,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.7010531,12687,1654044498,690336896,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.7533238,12688,1654044498,732336896,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.8009417,12689,1654044498,797336384,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.8518384,12690,1654044498,840336384,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.9003835,12691,1654044498,882339456,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.952105,12692,1654044498,946339456,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044498.999918,12693,1654044498,988343552,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.0518396,12694,1654044499,32343552,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.1000645,12695,1654044499,96346624,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.1518178,12696,1654044499,138346624,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.1990118,12697,1654044499,181350720,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.2507794,12698,1654044499,245350720,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.3021934,12699,1654044499,288349952,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.3501098,12700,1654044499,330349952,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.398911,12701,1654044499,394348672,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.4518077,12702,1654044499,437348672,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.5018966,12703,1654044499,480349952,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.5527782,12704,1654044499,545349952,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.6008778,12705,1654044499,586349184,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.65174,12706,1654044499,629349184,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.7018726,12707,1654044499,698348416,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.7517495,12708,1654044499,735348416,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.8008099,12709,1654044499,778350208,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.8517,12710,1654044499,842350208,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.8987737,12711,1654044499,885349952,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044499.9497833,12712,1654044499,927349952,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.000788,12713,1654044499,991348672,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.0516865,12714,1654044500,34348672,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.0997775,12715,1654044500,77351488,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.151621,12716,1654044500,141351488,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.2006369,12717,1654044500,183350976,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.2516704,12718,1654044500,226350976,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.299817,12719,1654044500,290351744,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.3516572,12720,1654044500,332351744,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.4008408,12721,1654044500,396350976,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.4525797,12722,1654044500,440350976,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.5027158,12723,1654044500,481349952,,40,1494,1494,1505,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.5516949,12724,1654044500,546349952,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
1654044500.6005576,12725,1654044500,589350720,,40,1494,1494,1506,1490,982,1494,1851,982,982,1094,1494,982,982,982,1494,1494,998,998
